start,duration,depth,peak,end,td.max.hf,td.min.hf,td.mean.hf
1989-06-20 20:00:00,3,0.16,0.13,1989-06-20 23:00:00,0.609,-2.574,-1.27525
1989-06-21 19:00:00,3,0.2,0.09,1989-06-21 22:00:00,-0.231,-2.793,-1.57775
1989-06-23 10:00:00,26,0.26,0.11,1989-06-24 12:00:00,4.336,-2.711,0.583555555555556
1989-06-28 22:00:00,2,0.14,0.1,1989-06-29 00:00:00,3.827,1.757,2.82433333333333
1989-07-04 14:00:00,6,0.11,0.06,1989-07-04 20:00:00,3.329,-1.934,1.05514285714286
1989-07-05 06:00:00,12,4.38,1.21,1989-07-05 18:00:00,3.847,-1.543,1.15476923076923
1989-07-13 02:00:00,12,1.14,0.29,1989-07-13 14:00:00,2.479,-2.613,0.00315384615384615
1989-07-16 05:00:00,18,1.36,0.23,1989-07-16 23:00:00,4.198,-2.702,0.387
1989-07-20 06:00:00,5,1.81,1.21,1989-07-20 11:00:00,0.848,-2.124,-0.773833333333333
1989-07-26 21:00:00,1,0.25,0.25,1989-07-26 22:00:00,3.378,2.079,2.7285
1989-07-30 23:00:00,7,0.18,0.07,1989-07-31 06:00:00,4.198,-1.842,1.604875
1989-08-11 01:00:00,7,0.15,0.05,1989-08-11 08:00:00,1.659,-2.603,-0.503375
1989-08-11 17:00:00,11,0.78,0.3,1989-08-12 04:00:00,3.247,-2.423,0.708333333333333
1989-08-12 12:00:00,7,1.93,1.5,1989-08-12 19:00:00,1.678,-2.721,-0.90075
1989-08-13 09:00:00,1,0.1,0.1,1989-08-13 10:00:00,2.699,2.256,2.4775
1989-08-18 19:00:00,17,0.51,0.3,1989-08-19 12:00:00,4.159,-3.112,0.275055555555556
1989-08-21 10:00:00,2,0.37,0.32,1989-08-21 12:00:00,-2.124,-2.964,-2.53633333333333
1989-09-16 06:00:00,5,0.46,0.23,1989-09-16 11:00:00,1.587,-2.531,-0.847833333333333
1989-09-16 18:00:00,6,1.57,0.98,1989-09-17 00:00:00,2.689,-2.623,-0.383
1989-09-19 05:00:00,30,2.08,0.43,1989-09-20 11:00:00,4.588,-2.813,1.21564516129032
1989-09-25 21:00:00,11,0.73,0.16,1989-09-26 08:00:00,3.496,-2.501,0.573083333333333
1989-10-01 21:00:00,25,0.92,0.16,1989-10-02 22:00:00,4.116,-2.554,0.772115384615385
1989-10-17 09:00:00,8,0.63,0.19,1989-10-17 17:00:00,3.959,-3.453,0.864
1989-10-18 23:00:00,42,1.58,0.31,1989-10-20 17:00:00,5.048,-2.462,1.79446511627907
1989-11-03 00:00:00,11,0.14,0.02,1989-11-03 11:00:00,2.866,-2.334,0.322666666666667
1989-11-08 16:00:00,22,0.88,0.23,1989-11-09 14:00:00,4.008,-2.262,1.3754347826087
1989-11-16 09:00:00,4,0.12,0.1,1989-11-16 13:00:00,3.109,-1.553,0.4364
1989-11-22 21:00:00,10,0.44,0.08,1989-11-23 07:00:00,3.056,-3.233,-0.158909090909091
1989-11-27 21:00:00,4,0.1,0.03,1989-11-28 01:00:00,2.499,-1.914,0.643
1989-12-08 10:00:00,12,0.36,0.07,1989-12-08 22:00:00,1.888,-3.751,-0.701461538461538
1989-12-12 22:00:00,6,0.12,0.03,1989-12-13 04:00:00,2.436,-0.782,1.192
1989-12-31 12:00:00,17,0.91,0.19,1990-01-01 05:00:00,3.657,-2.721,0.948611111111111
1990-01-08 13:00:00,10,0.81,0.13,1990-01-08 23:00:00,1.869,-3.331,-0.632
1990-01-15 03:00:00,8,0.21,0.08,1990-01-15 11:00:00,1.928,-3.732,-0.438111111111111
1990-01-20 06:00:00,14,0.53,0.09,1990-01-20 20:00:00,2.269,-2.931,-0.0374
1990-01-25 03:00:00,35,1.44,0.18,1990-01-26 14:00:00,3.647,-3.194,0.329388888888889
1990-01-29 16:00:00,10,0.68,0.15,1990-01-30 02:00:00,3.588,-2.223,0.658272727272727
1990-02-03 16:00:00,26,0.29,0.05,1990-02-04 18:00:00,4.159,-2.354,0.817444444444444
1990-02-10 03:00:00,14,0.55,0.18,1990-02-10 17:00:00,3.788,-2.784,0.798666666666667
1990-02-22 15:00:00,12,0.27,0.09,1990-02-23 03:00:00,2.636,-3.131,-0.0867692307692308
1990-03-17 14:00:00,15,1.13,0.21,1990-03-18 05:00:00,2.479,-2.823,0.139875
1990-03-20 00:00:00,14,0.55,0.17,1990-03-20 14:00:00,2.518,-2.912,-0.301133333333333
1990-03-24 09:00:00,7,0.19,0.12,1990-03-24 16:00:00,3.027,-1.163,1.31825
1990-03-29 22:00:00,19,0.49,0.09,1990-03-30 17:00:00,3.637,-3.623,0.4622
1990-03-31 03:00:00,7,0.11,0.05,1990-03-31 10:00:00,3.798,-1.271,1.723125
1990-04-02 22:00:00,22,0.56,0.18,1990-04-03 20:00:00,4.257,-2.124,0.815782608695652
1990-04-06 20:00:00,21,0.55,0.09,1990-04-07 17:00:00,3.197,-2.882,0.616136363636364
1990-04-11 04:00:00,3,0.16,0.09,1990-04-11 07:00:00,2.627,-0.572,1.00025
1990-04-14 22:00:00,9,0.94,0.33,1990-04-15 07:00:00,3.506,-2.393,1.0157
1990-04-17 14:00:00,5,0.12,0.06,1990-04-17 19:00:00,1.429,-2.262,0.0943333333333333
1990-04-21 11:00:00,3,0.19,0.1,1990-04-21 14:00:00,2.177,-0.894,0.63175
1990-04-29 12:00:00,2,0.18,0.16,1990-04-29 14:00:00,0.287,-3.502,-1.52933333333333
1990-04-29 21:00:00,7,0.23,0.21,1990-04-30 04:00:00,3.207,-2.964,-0.2865
1990-05-04 00:00:00,8,0.26,0.1,1990-05-04 08:00:00,1.587,-3.361,-1.029
1990-05-04 17:00:00,14,0.73,0.24,1990-05-05 07:00:00,3.178,-2.892,0.0411333333333333
1990-05-10 01:00:00,21,1.23,0.24,1990-05-10 22:00:00,3.768,-3.003,0.660409090909091
1990-05-13 12:00:00,10,0.64,0.28,1990-05-13 22:00:00,2.856,-2.193,0.577727272727273
1990-05-17 17:00:00,1,0.27,0.27,1990-05-17 18:00:00,2.928,2.148,2.538
1990-05-20 22:00:00,9,0.16,0.04,1990-05-21 07:00:00,4.106,-2.672,0.4734
1990-05-26 04:00:00,13,0.51,0.07,1990-05-26 17:00:00,3.916,-2.813,1.03507142857143
1990-05-29 05:00:00,19,2.25,0.26,1990-05-30 00:00:00,4.106,-2.252,1.22475
1990-06-03 19:00:00,2,0.22,0.21,1990-06-03 21:00:00,2.036,-0.293,0.947
1990-06-08 19:00:00,2,0.32,0.31,1990-06-08 21:00:00,-1.593,-2.872,-2.21266666666667
1990-06-14 19:00:00,13,1.47,0.43,1990-06-15 08:00:00,3.729,-2.373,0.953428571428571
1990-06-18 19:00:00,3,0.53,0.33,1990-06-18 22:00:00,4.037,2.207,3.31725
1990-06-19 14:00:00,1,0.16,0.16,1990-06-19 15:00:00,-0.772,-1.783,-1.2775
1990-06-22 20:00:00,2,0.38,0.3,1990-06-22 22:00:00,1.317,-3.053,-0.749666666666667
1990-07-05 16:00:00,2,0.23,0.21,1990-07-05 18:00:00,-1.534,-3.522,-2.53666666666667
1990-07-09 17:00:00,2,0.33,0.3,1990-07-09 19:00:00,0.199,-1.753,-0.755666666666667
1990-07-12 20:00:00,17,0.89,0.32,1990-07-13 13:00:00,3.398,-3.102,-0.218277777777778
1990-07-15 13:00:00,4,0.23,0.12,1990-07-15 17:00:00,2.289,-2.633,-0.4724
1990-07-21 17:00:00,6,0.38,0.32,1990-07-21 23:00:00,2.407,-3.233,-1.02171428571429
1990-07-31 14:00:00,3,0.43,0.4,1990-07-31 17:00:00,0.028,-2.492,-1.41475
1990-08-05 17:00:00,15,0.86,0.23,1990-08-06 08:00:00,4.388,-2.154,0.85775
1990-08-06 15:00:00,10,0.52,0.48,1990-08-07 01:00:00,3.798,-3.184,0.111909090909091
1990-08-09 14:00:00,4,0.1,0.05,1990-08-09 18:00:00,3.148,0.888,2.3038
1990-08-10 04:00:00,12,0.41,0.18,1990-08-10 16:00:00,3.637,-3.121,0.676692307692308
1990-08-10 23:00:00,4,0.2,0.09,1990-08-11 03:00:00,2.777,-2.784,0.0372000000000001
1990-08-13 20:00:00,5,0.28,0.2,1990-08-14 01:00:00,3.178,-1.871,0.603
1990-08-21 23:00:00,18,0.61,0.19,1990-08-22 17:00:00,4.277,-2.262,1.76721052631579
1990-08-25 14:00:00,2,0.34,0.29,1990-08-25 16:00:00,3.109,1.078,2.16166666666667
1990-08-29 18:00:00,5,0.66,0.41,1990-08-29 23:00:00,3.719,1.206,2.64066666666667
1990-09-14 10:00:00,4,0.23,0.15,1990-09-14 14:00:00,2.718,-1.012,0.8818
1990-09-22 05:00:00,9,1.32,0.32,1990-09-22 14:00:00,3.119,-2.134,0.3395
1990-10-08 20:00:00,4,0.16,0.07,1990-10-09 00:00:00,-0.021,-3.394,-1.9432
1990-10-18 15:00:00,7,0.68,0.22,1990-10-18 22:00:00,2.679,-1.461,0.25675
1990-10-22 18:00:00,28,0.63,0.09,1990-10-23 22:00:00,4.188,-2.672,0.601344827586207
1990-11-10 04:00:00,13,0.91,0.27,1990-11-10 17:00:00,3.558,-0.763,1.56185714285714
1990-11-23 04:00:00,7,0.13,0.03,1990-11-23 11:00:00,2.876,-2.062,0.731625
1990-12-03 11:00:00,26,1.07,0.12,1990-12-04 13:00:00,4.569,-1.461,1.88137037037037
1990-12-15 09:00:00,8,0.54,0.13,1990-12-15 17:00:00,3.476,-0.533,1.64588888888889
1990-12-18 00:00:00,10,0.21,0.06,1990-12-18 10:00:00,2.256,-2.564,-0.0690909090909091
1990-12-21 04:00:00,15,0.25,0.04,1990-12-21 19:00:00,3.539,-2.344,0.939125
1990-12-23 15:00:00,18,0.59,0.12,1990-12-24 09:00:00,3.027,-3.102,0.746157894736842
1990-12-27 19:00:00,12,0.82,0.14,1990-12-28 07:00:00,1.938,-2.872,-0.0606923076923077
1990-12-29 04:00:00,2,0.11,0.06,1990-12-29 06:00:00,-1.753,-2.531,-2.07266666666667
1991-01-06 19:00:00,20,0.58,0.13,1991-01-07 15:00:00,2.587,-3.292,-0.394761904761905
1991-01-08 23:00:00,16,0.87,0.13,1991-01-09 15:00:00,3.978,-1.714,0.882823529411765
1991-01-11 10:00:00,18,1.48,0.34,1991-01-12 04:00:00,3.568,-1.163,1.492
1991-01-16 05:00:00,18,0.66,0.14,1991-01-16 23:00:00,4.628,-3.023,0.646421052631579
1991-01-21 03:00:00,9,0.36,0.12,1991-01-21 12:00:00,3.647,-2.282,1.0182
1991-01-30 20:00:00,6,0.14,0.04,1991-01-31 02:00:00,3.237,-2.813,0.164571428571429
1991-02-06 05:00:00,15,0.18,0.08,1991-02-06 20:00:00,2.728,-3.164,0.332875
1991-02-13 21:00:00,8,0.24,0.05,1991-02-14 05:00:00,3.007,-1.602,1.14777777777778
1991-02-18 19:00:00,21,0.15,0.02,1991-02-19 16:00:00,2.938,-3.604,-0.306227272727273
1991-03-03 16:00:00,8,0.9,0.29,1991-03-04 00:00:00,2.817,-2.692,-0.305777777777778
1991-03-06 18:00:00,6,0.28,0.07,1991-03-07 00:00:00,3.319,-1.202,0.974428571428571
1991-03-13 21:00:00,40,0.56,0.08,1991-03-15 13:00:00,3.968,-2.633,1.06829268292683
1991-03-18 05:00:00,12,0.48,0.09,1991-03-18 17:00:00,3.896,-2.492,0.925769230769231
1991-03-23 03:00:00,19,1,0.17,1991-03-23 22:00:00,3.929,-1.842,1.4812
1991-03-26 23:00:00,12,0.2,0.12,1991-03-27 11:00:00,3.988,-2.173,1.15584615384615
1991-03-29 11:00:00,22,0.5,0.08,1991-03-30 09:00:00,3.798,-2.833,0.70395652173913
1991-04-13 13:00:00,13,0.55,0.08,1991-04-14 02:00:00,3.178,-3.013,0.572785714285714
1991-04-15 06:00:00,8,0.33,0.12,1991-04-15 14:00:00,3.109,-3.282,-0.276555555555556
1991-04-20 23:00:00,32,1.34,0.13,1991-04-22 07:00:00,3.949,-2.623,0.92169696969697
1991-04-24 10:00:00,8,0.44,0.18,1991-04-24 18:00:00,3.808,-2.364,0.395222222222222
1991-05-06 03:00:00,18,1.68,0.55,1991-05-06 21:00:00,4.008,-1.753,1.39984210526316
1991-05-30 18:00:00,1,0.1,0.1,1991-05-30 19:00:00,0.327,-0.674,-0.1735
1991-06-04 05:00:00,1,0.25,0.25,1991-06-04 06:00:00,3.539,3.457,3.498
1991-06-11 23:00:00,2,0.1,0.09,1991-06-12 01:00:00,3.867,2.636,3.38666666666667
1991-06-16 22:00:00,2,0.16,0.11,1991-06-17 00:00:00,-1.724,-3.263,-2.577
1991-06-18 06:00:00,22,2.18,0.38,1991-06-19 04:00:00,3.788,-2.213,0.788391304347826
1991-06-23 07:00:00,4,0.14,0.05,1991-06-23 11:00:00,2.709,-0.684,1.2834
1991-06-30 16:00:00,10,0.51,0.41,1991-07-01 02:00:00,2.748,-2.902,0.0916363636363636
1991-07-07 12:00:00,2,0.46,0.45,1991-07-07 14:00:00,0.317,-1.681,-0.682666666666667
1991-07-12 20:00:00,2,0.1,0.09,1991-07-12 22:00:00,-0.851,-3.033,-2.14266666666667
1991-07-13 04:00:00,7,1.53,0.5,1991-07-13 11:00:00,2.928,-2.163,0.168875
1991-07-13 19:00:00,2,1.27,1.26,1991-07-13 21:00:00,-0.392,-2.262,-1.292
1991-07-25 09:00:00,8,0.19,0.06,1991-07-25 17:00:00,2.528,-1.094,0.749222222222222
1991-07-26 12:00:00,8,1.04,0.41,1991-07-26 20:00:00,2.617,-2.731,0.511888888888889
1991-08-09 07:00:00,12,2.36,0.66,1991-08-09 19:00:00,3.988,-2.574,0.924230769230769
1991-08-15 15:00:00,1,0.11,0.11,1991-08-15 16:00:00,2.046,0.907,1.4765
1991-08-18 22:00:00,12,0.75,0.21,1991-08-19 10:00:00,2.358,-2.442,0.123153846153846
1991-08-19 20:00:00,2,0.26,0.24,1991-08-19 22:00:00,3.959,3.617,3.79133333333333
1991-08-20 13:00:00,5,0.32,0.18,1991-08-20 18:00:00,-0.412,-2.984,-1.74433333333333
1991-09-05 03:00:00,4,0.42,0.31,1991-09-05 07:00:00,-1.051,-3.092,-2.1648
1991-09-14 04:00:00,2,0.39,0.3,1991-09-14 06:00:00,2.709,2.006,2.44733333333333
1991-09-17 19:00:00,4,0.16,0.12,1991-09-17 23:00:00,2.958,1.229,2.2078
1991-09-19 15:00:00,12,0.45,0.15,1991-09-20 03:00:00,2.226,-3.512,-0.480153846153846
1991-09-24 19:00:00,12,1.33,0.59,1991-09-25 07:00:00,3.539,-3.164,0.401615384615385
1991-09-25 17:00:00,13,0.8,0.16,1991-09-26 06:00:00,3.178,-2.784,0.385928571428571
1991-10-11 15:00:00,5,0.15,0.06,1991-10-11 20:00:00,3.617,-0.303,1.9775
1991-10-15 09:00:00,6,0.43,0.16,1991-10-15 15:00:00,0.917,-2.193,-0.663285714285714
1991-10-17 04:00:00,8,0.96,0.4,1991-10-17 12:00:00,2.118,-2.242,0.579
1991-11-10 22:00:00,14,0.37,0.12,1991-11-11 12:00:00,3.667,-1.422,1.003
1991-11-21 22:00:00,23,1.09,0.18,1991-11-22 21:00:00,3.476,-3.814,-0.03775
1991-12-01 03:00:00,23,0.34,0.04,1991-12-02 02:00:00,2.777,-3.312,-0.0874166666666667
1991-12-02 12:00:00,34,2.05,0.23,1991-12-03 22:00:00,4.218,-3.322,0.577342857142857
1991-12-09 18:00:00,10,0.73,0.14,1991-12-10 04:00:00,2.377,-2.843,-0.177181818181818
1991-12-13 12:00:00,5,0.11,0.04,1991-12-13 17:00:00,2.157,-2.403,-0.291166666666667
1991-12-29 05:00:00,9,0.54,0.1,1991-12-29 14:00:00,2.728,-1.763,0.7631
1992-01-04 02:00:00,15,0.16,0.03,1992-01-04 17:00:00,5.117,-2.203,1.482875
1992-01-09 10:00:00,9,0.1,0.03,1992-01-09 19:00:00,3.368,-2.793,0.7938
1992-01-14 00:00:00,11,0.11,0.03,1992-01-14 11:00:00,3.758,-2.774,0.884833333333333
1992-01-23 11:00:00,16,0.43,0.12,1992-01-24 03:00:00,4.008,-3.164,0.993058823529412
1992-02-15 13:00:00,12,0.63,0.1,1992-02-16 01:00:00,3.138,-2.574,0.473
1992-02-25 15:00:00,17,0.39,0.12,1992-02-26 08:00:00,3.319,-2.564,0.533555555555556
1992-03-07 09:00:00,7,0.41,0.17,1992-03-07 16:00:00,3.529,-2.731,0.735125
1992-03-10 19:00:00,10,0.68,0.14,1992-03-11 05:00:00,3.968,-1.753,0.894545454545455
1992-03-18 20:00:00,22,0.85,0.1,1992-03-19 18:00:00,3.188,-3.394,0.333478260869565
1992-03-22 15:00:00,6,0.24,0.08,1992-03-22 21:00:00,3.447,-0.103,2.09842857142857
1992-03-26 13:00:00,14,0.7,0.21,1992-03-27 03:00:00,2.479,-2.702,0.183066666666667
1992-03-30 23:00:00,6,0.18,0.05,1992-03-31 05:00:00,3.168,-1.914,0.937428571428571
1992-04-17 17:00:00,3,0.11,0.05,1992-04-17 20:00:00,-0.133,-2.994,-1.6035
1992-04-18 22:00:00,5,0.15,0.06,1992-04-19 03:00:00,3.916,-1.891,1.61766666666667
1992-04-22 02:00:00,10,0.13,0.07,1992-04-22 12:00:00,3.798,-2.482,1.12954545454545
1992-04-22 20:00:00,1,0.4,0.4,1992-04-22 21:00:00,0.497,-0.441,0.028
1992-04-25 19:00:00,8,0.23,0.09,1992-04-26 03:00:00,3.558,-1.514,1.28222222222222
1992-05-08 00:00:00,26,0.86,0.19,1992-05-09 02:00:00,3.729,-2.603,0.598851851851852
1992-05-09 21:00:00,11,0.12,0.04,1992-05-10 08:00:00,3.286,-2.652,0.480166666666667
1992-05-15 21:00:00,17,0.25,0.07,1992-05-16 14:00:00,3.768,-2.994,0.806333333333333
1992-05-26 13:00:00,5,0.23,0.11,1992-05-26 18:00:00,1.006,-2.291,-0.9545
1992-05-30 13:00:00,23,1.21,0.38,1992-05-31 12:00:00,3.916,-2.892,0.646
1992-06-04 23:00:00,18,1.23,0.17,1992-06-05 17:00:00,4.247,-2.833,1.18189473684211
1992-06-19 06:00:00,11,0.47,0.15,1992-06-19 17:00:00,3.099,-2.472,0.515833333333333
1992-06-24 19:00:00,4,0.14,0.1,1992-06-24 23:00:00,3.358,1.127,2.4796
1992-07-03 15:00:00,12,0.95,0.48,1992-07-04 03:00:00,3.939,-2.223,1.32192307692308
1992-07-10 19:00:00,2,0.17,0.1,1992-07-10 21:00:00,2.876,0.366,1.67933333333333
1992-07-14 05:00:00,1,0.13,0.13,1992-07-14 06:00:00,-0.083,-1.192,-0.6375
1992-07-15 18:00:00,1,0.16,0.16,1992-07-15 19:00:00,-0.392,-1.392,-0.892
1992-07-17 03:00:00,2,0.1,0.09,1992-07-17 05:00:00,4.438,2.548,3.58133333333333
1992-07-23 04:00:00,11,1.32,0.83,1992-07-23 15:00:00,3.007,-2.321,0.485833333333333
1992-07-31 07:00:00,14,2.16,1.31,1992-07-31 21:00:00,4.037,-2.574,0.459666666666667
1992-08-03 16:00:00,1,0.31,0.31,1992-08-03 17:00:00,3.529,2.689,3.109
1992-08-11 15:00:00,5,0.39,0.34,1992-08-11 20:00:00,0.707,-2.964,-1.3615
1992-08-13 18:00:00,13,0.37,0.09,1992-08-14 07:00:00,3.739,-2.754,0.526785714285714
1992-08-15 05:00:00,12,0.18,0.03,1992-08-15 17:00:00,3.617,-2.144,1.00553846153846
1992-08-16 02:00:00,14,0.22,0.09,1992-08-16 16:00:00,3.696,-2.501,1.26466666666667
1992-08-17 08:00:00,23,0.34,0.1,1992-08-18 07:00:00,3.378,-2.784,0.509166666666667
1992-08-28 19:00:00,2,0.13,0.11,1992-08-28 21:00:00,-0.782,-1.704,-1.203
1992-09-03 16:00:00,3,0.1,0.06,1992-09-03 19:00:00,3.476,1.317,2.632
1992-09-06 13:00:00,21,0.12,0.02,1992-09-07 10:00:00,3.486,-2.603,0.288636363636364
1992-09-10 08:00:00,2,0.54,0.53,1992-09-10 10:00:00,1.117,-1.983,-0.356
1992-09-10 22:00:00,5,0.31,0.18,1992-09-11 03:00:00,3.378,1.219,2.32416666666667
1992-09-22 20:00:00,6,0.33,0.27,1992-09-23 02:00:00,4.027,-0.113,2.37571428571429
1992-09-25 11:00:00,18,1.47,0.32,1992-09-26 05:00:00,4.818,-2.144,2.08352631578947
1992-09-27 13:00:00,3,0.13,0.06,1992-09-27 16:00:00,4.188,2.417,3.43925
1992-10-09 07:00:00,23,0.56,0.16,1992-10-10 06:00:00,3.788,-2.354,0.900166666666667
1992-10-11 12:00:00,7,0.19,0.13,1992-10-11 19:00:00,3.676,-1.704,1.403
1992-10-24 15:00:00,7,0.19,0.07,1992-10-24 22:00:00,0.756,-3.174,-1.1485
1992-10-30 23:00:00,12,0.21,0.04,1992-10-31 11:00:00,2.289,-2.994,-0.356615384615385
1992-11-02 10:00:00,22,0.99,0.2,1992-11-03 08:00:00,3.837,-1.783,1.18530434782609
1992-11-05 11:00:00,12,0.24,0.04,1992-11-05 23:00:00,3.247,-2.403,0.495230769230769
1992-11-12 20:00:00,8,0.52,0.25,1992-11-13 04:00:00,4.188,-2.223,1.04622222222222
1992-11-21 23:00:00,17,0.41,0.15,1992-11-22 16:00:00,3.627,-3.043,0.771388888888889
1992-11-22 23:00:00,7,0.66,0.35,1992-11-23 06:00:00,2.718,-2.081,0.719125
1992-11-24 22:00:00,8,0.12,0.03,1992-11-25 06:00:00,4.218,0.317,2.32844444444444
1992-11-26 04:00:00,7,0.13,0.04,1992-11-26 11:00:00,2.216,-2.354,-0.253375
1992-11-26 17:00:00,5,0.16,0.07,1992-11-26 22:00:00,2.548,-1.954,0.140333333333333
1992-12-04 23:00:00,6,0.18,0.05,1992-12-05 05:00:00,1.439,-3.272,-1.30942857142857
1992-12-10 13:00:00,59,3.39,0.56,1992-12-13 00:00:00,6.537,-1.481,2.7721
1992-12-16 23:00:00,21,0.5,0.09,1992-12-17 20:00:00,3.486,-3.013,0.460909090909091
1992-12-20 07:00:00,6,0.18,0.07,1992-12-20 13:00:00,3.749,0.537,2.46128571428571
1992-12-28 07:00:00,8,0.1,0.02,1992-12-28 15:00:00,2.069,-3.351,-0.874333333333333
1992-12-30 04:00:00,9,0.15,0.04,1992-12-30 13:00:00,2.446,-2.931,-0.0695
1993-01-05 04:00:00,6,0.87,0.31,1993-01-05 10:00:00,3.476,-2.702,0.277
1993-01-09 04:00:00,11,0.12,0.02,1993-01-09 15:00:00,4.198,-2.702,0.779916666666667
1993-01-11 22:00:00,13,0.22,0.03,1993-01-12 11:00:00,3.237,-2.931,0.0320714285714285
1993-01-12 21:00:00,20,0.16,0.04,1993-01-13 17:00:00,3.719,-2.652,0.452380952380952
1993-01-21 20:00:00,10,0.4,0.13,1993-01-22 06:00:00,2.607,-3.253,0.394272727272727
1993-02-06 08:00:00,9,0.11,0.03,1993-02-06 17:00:00,2.909,-3.433,0.6082
1993-02-12 04:00:00,31,1.42,0.25,1993-02-13 11:00:00,4.077,-1.534,1.60015625
1993-02-16 05:00:00,15,0.89,0.21,1993-02-16 20:00:00,3.348,-2.183,0.617875
1993-02-21 10:00:00,17,0.5,0.12,1993-02-22 03:00:00,3.417,-2.032,1.27094444444444
1993-03-04 05:00:00,18,1.61,0.28,1993-03-04 23:00:00,4.447,-1.192,1.58810526315789
1993-03-08 16:00:00,2,0.11,0.07,1993-03-08 18:00:00,0.937,-1.084,-0.0593333333333333
1993-03-13 03:00:00,26,1.8,0.3,1993-03-14 05:00:00,3.227,-3.204,1.12818518518519
1993-03-17 07:00:00,14,1.04,0.26,1993-03-17 21:00:00,2.338,-3.194,-0.0663333333333333
1993-03-21 04:00:00,5,0.13,0.04,1993-03-21 09:00:00,-0.431,-3.194,-1.767
1993-03-23 16:00:00,19,1.2,0.11,1993-03-24 11:00:00,3.276,-2.823,-0.0188
1993-03-28 10:00:00,2,0.2,0.12,1993-03-28 12:00:00,-1.373,-2.022,-1.669
1993-03-29 07:00:00,6,0.37,0.2,1993-03-29 13:00:00,2.456,-1.573,0.0842857142857143
1993-04-01 00:00:00,14,0.68,0.19,1993-04-01 14:00:00,5.678,-0.831,2.42706666666667
1993-04-01 20:00:00,10,0.34,0.13,1993-04-02 06:00:00,4.208,-0.152,2.11654545454545
1993-04-09 22:00:00,6,0.38,0.16,1993-04-10 04:00:00,4.867,-2.163,1.54057142857143
1993-04-10 10:00:00,6,0.54,0.2,1993-04-10 16:00:00,4.178,-1.612,1.18628571428571
1993-04-16 15:00:00,5,1.35,0.4,1993-04-16 20:00:00,3.476,-0.503,1.072
1993-04-21 20:00:00,10,0.45,0.11,1993-04-22 06:00:00,4.178,-2.613,1.60036363636364
1993-04-26 15:00:00,2,0.43,0.26,1993-04-26 17:00:00,2.876,1.947,2.504
1993-05-12 18:00:00,4,0.13,0.06,1993-05-12 22:00:00,3.427,0.648,2.2912
1993-05-18 12:00:00,17,0.35,0.05,1993-05-19 05:00:00,3.886,-2.623,0.943333333333333
1993-05-20 11:00:00,3,0.11,0.05,1993-05-20 14:00:00,3.427,2.456,2.9195
1993-05-31 19:00:00,7,1.72,0.8,1993-06-01 02:00:00,4.736,0.766,2.902875
1993-06-09 17:00:00,4,0.36,0.35,1993-06-09 21:00:00,2.997,-0.264,1.5792
1993-06-21 00:00:00,2,0.21,0.2,1993-06-21 02:00:00,4.106,2.738,3.53733333333333
1993-06-21 19:00:00,2,0.52,0.42,1993-06-21 21:00:00,-1.343,-3.141,-2.265
1993-06-29 04:00:00,1,0.1,0.1,1993-06-29 05:00:00,-2.032,-3.092,-2.562
1993-07-02 13:00:00,10,0.79,0.31,1993-07-02 23:00:00,3.437,-2.843,0.374818181818182
1993-07-14 12:00:00,8,0.51,0.22,1993-07-14 20:00:00,3.247,-2.583,-0.231111111111111
1993-07-19 06:00:00,12,0.43,0.15,1993-07-19 18:00:00,3.457,-2.564,0.596769230769231
1993-07-29 03:00:00,4,0.22,0.12,1993-07-29 07:00:00,0.248,-2.764,-1.4548
1993-08-04 16:00:00,2,0.13,0.08,1993-08-04 18:00:00,2.046,-0.113,0.95
1993-08-06 10:00:00,13,1.54,0.49,1993-08-06 23:00:00,3.188,-3.043,-0.0235
1993-08-13 05:00:00,2,1.28,1.11,1993-08-13 07:00:00,1.219,-1.183,0.075
1993-08-20 19:00:00,2,1.07,1.04,1993-08-20 21:00:00,0.537,-1.412,-0.389333333333333
1993-08-28 20:00:00,2,1.05,0.54,1993-08-28 22:00:00,2.758,0.537,1.71033333333333
1993-09-08 08:00:00,8,0.27,0.13,1993-09-08 16:00:00,2.079,-2.744,-0.519333333333333
1993-09-09 22:00:00,6,0.7,0.3,1993-09-10 04:00:00,1.669,-1.583,-0.217857142857143
1993-09-15 23:00:00,12,0.17,0.08,1993-09-16 11:00:00,3.309,-3.994,-0.1
1993-09-17 13:00:00,13,2.33,0.76,1993-09-18 02:00:00,4.188,-2.482,1.377
1993-09-18 12:00:00,5,0.4,0.23,1993-09-18 17:00:00,4.237,1.186,2.97583333333333
1993-09-21 01:00:00,10,0.56,0.24,1993-09-21 11:00:00,3.466,-1.583,1.13545454545455
1993-09-25 18:00:00,16,1.84,0.79,1993-09-26 10:00:00,3.598,-2.403,1.14670588235294
1993-09-27 11:00:00,7,0.31,0.21,1993-09-27 18:00:00,2.958,-2.154,0.622
1993-10-03 00:00:00,6,0.12,0.07,1993-10-03 06:00:00,2.646,-0.323,1.45285714285714
1993-10-12 04:00:00,10,0.64,0.17,1993-10-12 14:00:00,3.949,-2.501,1.16127272727273
1993-10-20 05:00:00,9,0.42,0.15,1993-10-20 14:00:00,2.827,-2.974,-0.2675
1993-10-21 16:00:00,4,0.42,0.2,1993-10-21 20:00:00,4.057,2.538,3.2676
