start,duration,depth,peak,end,td.max.lf,td.min.lf,td.mean.lf,td.min.lf,td.mean.lf,td.max.lf
1937-04-28 01:00:00,2,0.2,0.15,1937-04-28 03:00:00,1.329834757,1.303296998,1.316631943,1.303296998,1.316631943,1.329834757
1937-05-06 16:00:00,1,0.22,0.22,1937-05-06 17:00:00,0.390301961,0.358375577,0.374338769,0.358375577,0.374338769,0.390301961
1937-05-10 03:00:00,6,0.12,0.05,1937-05-10 09:00:00,0.277100527,0.119844816,0.199225302285714,0.119844816,0.199225302285714,0.277100527
1937-05-13 20:00:00,8,0.39,0.16,1937-05-14 04:00:00,0.050107396,0.037391392,0.0413377607777778,0.037391392,0.0413377607777778,0.050107396
1937-05-14 12:00:00,12,1.32,0.35,1937-05-15 00:00:00,0.059267338,-0.02415547,0.0257705166153846,-0.02415547,0.0257705166153846,0.059267338
1937-05-27 17:00:00,3,0.34,0.2,1937-05-27 20:00:00,-0.105958414,-0.114653209,-0.11014222425,-0.114653209,-0.11014222425,-0.105958414
1937-06-03 21:00:00,5,0.13,0.07,1937-06-04 02:00:00,0.256864826,0.118527206,0.188217147166667,0.118527206,0.188217147166667,0.256864826
1937-06-06 14:00:00,1,0.44,0.44,1937-06-06 15:00:00,0.172339819,0.167653415,0.169996617,0.167653415,0.169996617,0.172339819
1937-06-10 20:00:00,16,0.81,0.41,1937-06-11 12:00:00,0.001977624,-0.330566087,-0.237940466,-0.330566087,-0.237940466,0.001977624
1937-06-14 21:00:00,1,0.14,0.14,1937-06-14 22:00:00,-0.229836828,-0.25118649,-0.240511659,-0.25118649,-0.240511659,-0.229836828
1937-06-17 12:00:00,12,0.45,0.22,1937-06-18 00:00:00,0.248914071,0.22909005,0.241238830230769,0.22909005,0.241238830230769,0.248914071
1937-06-21 22:00:00,2,1.02,0.53,1937-06-22 00:00:00,0.088800382,-0.011874517,0.0384433133333333,-0.011874517,0.0384433133333333,0.088800382
1937-06-28 05:00:00,12,0.36,0.11,1937-06-28 17:00:00,0.431355344,0.359694739,0.397682940153846,0.359694739,0.397682940153846,0.431355344
1937-06-30 18:00:00,8,0.16,0.08,1937-07-01 02:00:00,0.503517054,0.458394308,0.489625078222222,0.458394308,0.489625078222222,0.503517054
1937-07-05 22:00:00,6,0.17,0.08,1937-07-06 04:00:00,0.255280083,0.228277875,0.240998254142857,0.228277875,0.240998254142857,0.255280083
1937-07-14 21:00:00,14,0.22,0.13,1937-07-15 11:00:00,0.790959705,0.558661218,0.683036718066667,0.558661218,0.683036718066667,0.790959705
1937-07-17 22:00:00,7,0.24,0.13,1937-07-18 05:00:00,-0.023381281,-0.044547976,-0.030204657625,-0.044547976,-0.030204657625,-0.023381281
1937-07-26 17:00:00,3,0.27,0.24,1937-07-26 20:00:00,0.107642655,-0.006200296,0.05112576225,-0.006200296,0.05112576225,0.107642655
1937-08-07 08:00:00,10,0.59,0.4,1937-08-07 18:00:00,0.200383993,0.117562958,0.162649550636364,0.117562958,0.162649550636364,0.200383993
1937-08-12 19:00:00,3,0.35,0.28,1937-08-12 22:00:00,-0.244634082,-0.27720756,-0.26017591175,-0.27720756,-0.26017591175,-0.244634082
1937-08-18 06:00:00,3,0.17,0.11,1937-08-18 09:00:00,-0.437379248,-0.462620539,-0.44976972625,-0.462620539,-0.44976972625,-0.437379248
1937-08-21 22:00:00,7,1.03,0.69,1937-08-22 05:00:00,-0.169640373,-0.214497126,-0.189922282375,-0.214497126,-0.189922282375,-0.169640373
1937-08-22 13:00:00,70,1.62,0.19,1937-08-25 11:00:00,0.727462499,-0.250274512,0.413072900605634,-0.250274512,0.413072900605634,0.727462499
1937-08-26 15:00:00,4,0.1,0.05,1937-08-26 19:00:00,0.400480709,0.396955394,0.398667644,0.396955394,0.398667644,0.400480709
1937-09-04 20:00:00,7,0.43,0.34,1937-09-05 03:00:00,-0.014823882,-0.159254733,-0.0869890495,-0.159254733,-0.0869890495,-0.014823882
1937-09-05 14:00:00,8,0.37,0.17,1937-09-05 22:00:00,0.141003854,-0.191015881,-0.0455843542222222,-0.191015881,-0.0455843542222222,0.141003854
1937-09-13 09:00:00,6,0.28,0.09,1937-09-13 15:00:00,-0.320838087,-0.333173565,-0.324698004285714,-0.333173565,-0.324698004285714,-0.320838087
1937-09-17 13:00:00,3,0.1,0.06,1937-09-17 16:00:00,0.02313068,-0.059484421,-0.018305567,-0.059484421,-0.018305567,0.02313068
1937-09-28 02:00:00,11,0.35,0.07,1937-09-28 13:00:00,-0.091406383,-0.426377794,-0.291692709833333,-0.426377794,-0.291692709833333,-0.091406383
1937-10-05 19:00:00,8,0.85,0.62,1937-10-06 03:00:00,0.254500633,0.162744156,0.218392513222222,0.162744156,0.218392513222222,0.254500633
1937-10-09 19:00:00,17,0.38,0.07,1937-10-10 12:00:00,-0.163913741,-0.274103053,-0.190690149,-0.274103053,-0.190690149,-0.163913741
1937-10-19 00:00:00,37,1.1,0.12,1937-10-20 13:00:00,0.669964084,0.233661354,0.470492472157895,0.233661354,0.470492472157895,0.669964084
1937-10-22 22:00:00,5,0.44,0.24,1937-10-23 03:00:00,1.511030629,1.08241323,1.30936508883333,1.08241323,1.30936508883333,1.511030629
1937-10-23 09:00:00,3,0.22,0.1,1937-10-23 12:00:00,1.685217868,1.613929922,1.65482387125,1.613929922,1.65482387125,1.685217868
1937-10-27 18:00:00,9,1.51,0.32,1937-10-28 03:00:00,0.940399078,0.817372221,0.8677859808,0.817372221,0.8677859808,0.940399078
1937-10-28 17:00:00,6,0.65,0.34,1937-10-28 23:00:00,1.093962299,0.889310501,1.00599551985714,0.889310501,1.00599551985714,1.093962299
1937-11-12 16:00:00,28,1.97,0.25,1937-11-13 20:00:00,1.998627559,0.403001658,1.4788608642069,0.403001658,1.4788608642069,1.998627559
1937-11-27 03:00:00,45,1.42,0.37,1937-11-29 00:00:00,0.756510684,-0.415038137,0.107571051630435,-0.415038137,0.107571051630435,0.756510684
1937-12-06 01:00:00,11,0.35,0.06,1937-12-06 12:00:00,1.286736019,1.223793807,1.264175576,1.223793807,1.264175576,1.286736019
1937-12-17 18:00:00,7,0.31,0.12,1937-12-18 01:00:00,0.336217789,-0.059657193,0.140893118375,-0.059657193,0.140893118375,0.336217789
1937-12-24 14:00:00,8,0.19,0.03,1937-12-24 22:00:00,-0.306416932,-0.701250421,-0.499206172777778,-0.701250421,-0.499206172777778,-0.306416932
1937-12-28 03:00:00,7,0.11,0.02,1937-12-28 10:00:00,-0.643918179,-0.838968595,-0.7382871555,-0.838968595,-0.7382871555,-0.643918179
1938-01-01 11:00:00,14,0.23,0.07,1938-01-02 01:00:00,0.31912771,0.211737271,0.248374836333333,0.211737271,0.248374836333333,0.31912771
1938-01-06 23:00:00,8,0.72,0.2,1938-01-07 07:00:00,-0.074910017,-0.25577367,-0.158805631888889,-0.25577367,-0.158805631888889,-0.074910017
1938-01-11 07:00:00,12,0.19,0.03,1938-01-11 19:00:00,-0.561503052,-0.623307436,-0.605437509307692,-0.623307436,-0.605437509307692,-0.561503052
1938-01-12 21:00:00,4,0.11,0.04,1938-01-13 01:00:00,0.030047592,-0.036252447,0.0023695122,-0.036252447,0.0023695122,0.030047592
1938-01-21 15:00:00,9,0.28,0.07,1938-01-22 00:00:00,-0.423093514,-0.457485346,-0.4380890335,-0.457485346,-0.4380890335,-0.423093514
1938-01-24 16:00:00,24,0.4,0.07,1938-01-25 16:00:00,2.09694907,0.864931579,1.66768043108,0.864931579,1.66768043108,2.09694907
1938-01-31 09:00:00,6,0.35,0.14,1938-01-31 15:00:00,-0.239166154,-0.652728728,-0.443459409571429,-0.652728728,-0.443459409571429,-0.239166154
1938-02-19 09:00:00,30,1.88,0.19,1938-02-20 15:00:00,0.829030307,-0.203697516,0.49445418,-0.203697516,0.49445418,0.829030307
1938-02-23 08:00:00,11,0.42,0.08,1938-02-23 19:00:00,-0.00353335,-0.025498999,-0.0124812524166667,-0.025498999,-0.0124812524166667,-0.00353335
1938-03-05 03:00:00,6,0.14,0.04,1938-03-05 09:00:00,0.580919787,0.571287981,0.577493734428571,0.571287981,0.577493734428571,0.580919787
1938-03-10 09:00:00,6,0.22,0.08,1938-03-10 15:00:00,-0.567114564,-0.768046171,-0.671728969428571,-0.768046171,-0.671728969428571,-0.567114564
1938-03-13 17:00:00,8,0.19,0.08,1938-03-14 01:00:00,-0.15259872,-0.453108211,-0.299649287555556,-0.453108211,-0.299649287555556,-0.15259872
1938-03-14 14:00:00,20,0.51,0.13,1938-03-15 10:00:00,0.458002064,-0.656707692,-0.183537877380952,-0.656707692,-0.183537877380952,0.458002064
1938-03-16 12:00:00,19,0.22,0.04,1938-03-17 07:00:00,0.449149792,0.393990831,0.4120855294,0.393990831,0.4120855294,0.449149792
1938-03-17 16:00:00,4,0.22,0.14,1938-03-17 20:00:00,0.55679188,0.496116276,0.5249628516,0.496116276,0.5249628516,0.55679188
1938-04-08 09:00:00,26,1.05,0.11,1938-04-09 11:00:00,0.7076512,0.31683829,0.456766261962963,0.31683829,0.456766261962963,0.7076512
1938-04-18 17:00:00,4,0.69,0.27,1938-04-18 21:00:00,0.027314366,-0.115013896,-0.0406958248,-0.115013896,-0.0406958248,0.027314366
1938-04-22 06:00:00,4,0.1,0.08,1938-04-22 10:00:00,0.246216606,0.087700236,0.1750696936,0.087700236,0.1750696936,0.246216606
1938-05-10 03:00:00,2,0.11,0.07,1938-05-10 05:00:00,0.089836191,0.050897042,0.0711448373333333,0.050897042,0.0711448373333333,0.089836191
1938-05-12 03:00:00,4,0.26,0.09,1938-05-12 07:00:00,-0.288471219,-0.37997077,-0.3344490176,-0.37997077,-0.3344490176,-0.288471219
1938-05-14 13:00:00,14,1,0.35,1938-05-15 03:00:00,0.478831854,0.014940382,0.300966579,0.014940382,0.300966579,0.478831854
1938-05-22 01:00:00,2,0.25,0.18,1938-05-22 03:00:00,-0.262508473,-0.286869667,-0.274648544666667,-0.286869667,-0.274648544666667,-0.262508473
1938-05-24 17:00:00,2,0.29,0.28,1938-05-24 19:00:00,-0.224418372,-0.346462868,-0.285466393,-0.346462868,-0.285466393,-0.224418372
1938-05-26 12:00:00,25,0.82,0.11,1938-05-27 13:00:00,-0.083421346,-0.130861114,-0.108842704153846,-0.130861114,-0.108842704153846,-0.083421346
1938-06-07 21:00:00,6,1.33,0.68,1938-06-08 03:00:00,-0.015622671,-0.158809276,-0.0825126972857143,-0.158809276,-0.0825126972857143,-0.015622671
1938-06-11 23:00:00,3,2.4,1.37,1938-06-12 02:00:00,-0.309000527,-0.332283208,-0.32255359175,-0.332283208,-0.32255359175,-0.309000527
1938-06-12 18:00:00,7,1.17,1.05,1938-06-13 01:00:00,-0.174128847,-0.419336794,-0.28660078575,-0.419336794,-0.28660078575,-0.174128847
1938-06-22 11:00:00,3,0.13,0.09,1938-06-22 14:00:00,-0.006511146,-0.066795874,-0.036729945,-0.066795874,-0.036729945,-0.006511146
1938-06-23 13:00:00,2,0.17,0.15,1938-06-23 15:00:00,0.011179501,-0.028651981,-0.008742923,-0.028651981,-0.008742923,0.011179501
1938-06-26 18:00:00,39,4.81,0.6,1938-06-28 09:00:00,0.868490844,-0.291516475,0.28477526385,-0.291516475,0.28477526385,0.868490844
1938-07-01 18:00:00,10,0.1,0.03,1938-07-02 04:00:00,0.561772214,0.451174926,0.510392694363636,0.451174926,0.510392694363636,0.561772214
1938-07-12 00:00:00,8,0.46,0.19,1938-07-12 08:00:00,0.102107899,0.083437673,0.09561021,0.083437673,0.09561021,0.102107899
1938-07-14 03:00:00,2,0.31,0.18,1938-07-14 05:00:00,0.210898648,0.206208257,0.208906612333333,0.206208257,0.208906612333333,0.210898648
1938-07-15 06:00:00,1,0.21,0.21,1938-07-15 07:00:00,-0.179540439,-0.190516632,-0.1850285355,-0.190516632,-0.1850285355,-0.179540439
1938-07-18 17:00:00,3,0.16,0.13,1938-07-18 20:00:00,-0.18484551,-0.207521293,-0.1971156435,-0.207521293,-0.1971156435,-0.18484551
1938-07-20 02:00:00,34,3.56,0.95,1938-07-21 12:00:00,0.264412765,-0.058896398,0.0274731954571429,-0.058896398,0.0274731954571429,0.264412765
1938-07-22 09:00:00,4,0.35,0.31,1938-07-22 13:00:00,0.323125508,0.318795865,0.3203219038,0.318795865,0.3203219038,0.323125508
1938-07-23 06:00:00,25,1.08,0.28,1938-07-24 07:00:00,1.706502687,0.892064884,1.47398801819231,0.892064884,1.47398801819231,1.706502687
1938-07-25 04:00:00,4,0.13,0.11,1938-07-25 08:00:00,1.161974087,1.110856442,1.1372824754,1.110856442,1.1372824754,1.161974087
1938-08-01 19:00:00,9,0.21,0.07,1938-08-02 04:00:00,0.22497156,-0.039691785,0.0947847047,-0.039691785,0.0947847047,0.22497156
1938-08-04 10:00:00,1,0.11,0.11,1938-08-04 11:00:00,0.004374208,0.00294668,0.003660444,0.00294668,0.003660444,0.004374208
1938-08-06 18:00:00,12,1.34,0.48,1938-08-07 06:00:00,-0.0101002,-0.048395963,-0.0228030325384615,-0.048395963,-0.0228030325384615,-0.0101002
1938-08-07 18:00:00,2,0.35,0.25,1938-08-07 20:00:00,-0.143651763,-0.160115964,-0.152130557333333,-0.160115964,-0.152130557333333,-0.143651763
1938-08-17 11:00:00,1,0.11,0.11,1938-08-17 12:00:00,0.39468771,0.360573932,0.377630821,0.360573932,0.377630821,0.39468771
1938-08-17 18:00:00,11,1.3,0.59,1938-08-18 05:00:00,0.60391813,0.495633427,0.572102262916667,0.495633427,0.572102262916667,0.60391813
1938-08-31 22:00:00,4,0.6,0.28,1938-09-01 02:00:00,0.517842209,0.416336905,0.475415784,0.416336905,0.475415784,0.517842209
1938-09-15 03:00:00,1,0.15,0.15,1938-09-15 04:00:00,0.580743619,0.580217101,0.58048036,0.580217101,0.58048036,0.580743619
1938-09-17 13:00:00,2,0.27,0.16,1938-09-17 15:00:00,-0.05110069,-0.075452616,-0.063091507,-0.075452616,-0.063091507,-0.05110069
1938-09-18 20:00:00,1,0.11,0.11,1938-09-18 21:00:00,-0.028856949,-0.032269747,-0.030563348,-0.032269747,-0.030563348,-0.028856949
1938-09-19 06:00:00,59,6.13,0.64,1938-09-21 17:00:00,1.010252008,0.027199268,0.3352496949,0.027199268,0.3352496949,1.010252008
1938-09-27 18:00:00,2,0.3,0.27,1938-09-27 20:00:00,0.211766984,0.13534286,0.173414371333333,0.13534286,0.173414371333333,0.211766984
1938-09-29 17:00:00,14,0.18,0.13,1938-09-30 07:00:00,0.186998476,-0.056021421,0.0072755972,-0.056021421,0.0072755972,0.186998476
1938-10-06 08:00:00,14,0.83,0.19,1938-10-06 22:00:00,0.022765068,-0.075517095,-0.0452127597333333,-0.075517095,-0.0452127597333333,0.022765068
1938-10-20 19:00:00,3,0.19,0.15,1938-10-20 22:00:00,-0.497431256,-0.646992252,-0.57382217225,-0.646992252,-0.57382217225,-0.497431256
1938-10-24 07:00:00,13,0.7,0.28,1938-10-24 20:00:00,0.524861649,0.311875259,0.439738690428571,0.311875259,0.439738690428571,0.524861649
1938-10-28 06:00:00,26,0.37,0.15,1938-10-29 08:00:00,0.74615704,-0.946790514,-0.0396236532962963,-0.946790514,-0.0396236532962963,0.74615704
1938-11-05 04:00:00,2,0.11,0.1,1938-11-05 06:00:00,0.134134522,0.121416731,0.128075126666667,0.121416731,0.128075126666667,0.134134522
1938-11-06 08:00:00,5,0.14,0.09,1938-11-06 13:00:00,-0.073112027,-0.11426328,-0.0949766376666667,-0.11426328,-0.0949766376666667,-0.073112027
1938-11-08 21:00:00,4,0.2,0.11,1938-11-09 01:00:00,-0.267201805,-0.610386058,-0.4385418582,-0.610386058,-0.4385418582,-0.267201805
1938-11-13 20:00:00,2,0.26,0.2,1938-11-13 22:00:00,0.349562305,0.268955435,0.311102261666667,0.268955435,0.311102261666667,0.349562305
1938-11-19 05:00:00,2,0.11,0.09,1938-11-19 07:00:00,0.29705961,0.242742026,0.270528845333333,0.242742026,0.270528845333333,0.29705961
1938-11-19 13:00:00,12,0.56,0.13,1938-11-20 01:00:00,0.003874813,-0.464628583,-0.257831332384615,-0.464628583,-0.257831332384615,0.003874813
1938-11-24 15:00:00,12,0.8,0.15,1938-11-25 03:00:00,-0.017111237,-1.065404729,-0.458922581,-1.065404729,-0.458922581,-0.017111237
1938-11-26 18:00:00,16,0.76,0.19,1938-11-27 10:00:00,-0.586223579,-0.855405406,-0.766329067117647,-0.855405406,-0.766329067117647,-0.586223579
1938-12-03 19:00:00,8,0.24,0.15,1938-12-04 03:00:00,0.399234635,0.228235909,0.343129031333333,0.228235909,0.343129031333333,0.399234635
1938-12-05 02:00:00,28,0.89,0.39,1938-12-06 06:00:00,1.08213502,-0.168727478,0.482130202482759,-0.168727478,0.482130202482759,1.08213502
1938-12-09 06:00:00,7,0.18,0.05,1938-12-09 13:00:00,1.142219196,0.88034502,1.00125919975,0.88034502,1.00125919975,1.142219196
1938-12-09 22:00:00,4,0.12,0.1,1938-12-10 02:00:00,1.469041891,1.416102095,1.4515776338,1.416102095,1.4515776338,1.469041891
1938-12-26 20:00:00,9,0.73,0.2,1938-12-27 05:00:00,1.253085568,0.324209775,0.818911713,0.324209775,0.818911713,1.253085568
1939-01-13 11:00:00,23,0.94,0.12,1939-01-14 10:00:00,-0.123405107,-1.015671607,-0.49068154475,-1.015671607,-0.49068154475,-0.123405107
1939-01-18 06:00:00,18,0.26,0.05,1939-01-19 00:00:00,0.479188998,-0.180736359,0.172890979894737,-0.180736359,0.172890979894737,0.479188998
1939-01-29 15:00:00,28,2.67,0.53,1939-01-30 19:00:00,0.59572618,-1.403521608,-0.776924357344828,-1.403521608,-0.776924357344828,0.59572618
1939-01-31 04:00:00,8,0.38,0.14,1939-01-31 12:00:00,1.243962295,0.766266064,1.072081447,0.766266064,1.072081447,1.243962295
1939-02-02 09:00:00,42,1.93,0.21,1939-02-04 03:00:00,1.033998462,-0.105345658,0.329839537860465,-0.105345658,0.329839537860465,1.033998462
1939-02-06 22:00:00,9,0.18,0.04,1939-02-07 07:00:00,0.493746042,0.400581228,0.466545886,0.400581228,0.466545886,0.493746042
1939-02-10 00:00:00,34,1.14,0.21,1939-02-11 10:00:00,0.925690961,-0.10364601,0.5419845008,-0.10364601,0.5419845008,0.925690961
1939-02-15 12:00:00,10,0.34,0.07,1939-02-15 22:00:00,0.854166963,-0.447379733,0.288878585636364,-0.447379733,0.288878585636364,0.854166963
1939-02-26 04:00:00,10,1.24,0.24,1939-02-26 14:00:00,0.257994826,-0.068766432,0.103030059545455,-0.068766432,0.103030059545455,0.257994826
1939-02-28 07:00:00,15,1.18,0.47,1939-02-28 22:00:00,0.803799177,-0.621177456,0.1277507211875,-0.621177456,0.1277507211875,0.803799177
1939-03-05 05:00:00,7,0.35,0.13,1939-03-05 12:00:00,0.374197784,0.248495856,0.313517984,0.248495856,0.313517984,0.374197784
1939-03-06 06:00:00,4,0.13,0.07,1939-03-06 10:00:00,0.709881748,0.67525875,0.6955547074,0.67525875,0.6955547074,0.709881748
1939-03-11 13:00:00,16,0.61,0.12,1939-03-12 05:00:00,0.496072621,0.408960964,0.460870287647059,0.408960964,0.460870287647059,0.496072621
1939-03-12 12:00:00,16,0.46,0.15,1939-03-13 04:00:00,1.448495327,0.82842381,1.24684195558824,0.82842381,1.24684195558824,1.448495327
1939-03-15 13:00:00,18,0.85,0.28,1939-03-16 07:00:00,1.156503218,0.590013799,0.986442499631579,0.590013799,0.986442499631579,1.156503218
1939-03-22 04:00:00,7,0.22,0.08,1939-03-22 11:00:00,-0.171173043,-0.355101614,-0.23773848075,-0.355101614,-0.23773848075,-0.171173043
1939-03-25 17:00:00,3,0.1,0.08,1939-03-25 20:00:00,0.18002837,0.133471404,0.156988101,0.133471404,0.156988101,0.18002837
1939-03-27 18:00:00,15,0.62,0.13,1939-03-28 09:00:00,0.17565742,-0.107667911,-0.0231606875,-0.107667911,-0.0231606875,0.17565742
1939-03-30 02:00:00,14,0.93,0.19,1939-03-30 16:00:00,0.928402588,0.801933944,0.889803944133333,0.801933944,0.889803944133333,0.928402588
1939-04-01 19:00:00,8,0.65,0.28,1939-04-02 03:00:00,0.995171359,0.906914222,0.968379147111111,0.906914222,0.968379147111111,0.995171359
1939-04-06 10:00:00,13,1.76,0.35,1939-04-06 23:00:00,1.202227909,0.997468405,1.13384933321429,0.997468405,1.13384933321429,1.202227909
1939-04-16 17:00:00,14,0.38,0.06,1939-04-17 07:00:00,0.392999838,0.323747748,0.376629616933333,0.323747748,0.376629616933333,0.392999838
1939-04-17 18:00:00,27,0.66,0.32,1939-04-18 21:00:00,0.574483637,0.327509669,0.406620158428571,0.327509669,0.406620158428571,0.574483637
1939-04-19 14:00:00,3,1.09,0.62,1939-04-19 17:00:00,0.635298324,0.610812838,0.62341197375,0.610812838,0.62341197375,0.635298324
1939-04-26 06:00:00,14,1.47,0.72,1939-04-26 20:00:00,0.509776376,0.182772553,0.359125394733333,0.182772553,0.359125394733333,0.509776376
1939-05-09 18:00:00,2,0.83,0.66,1939-05-09 20:00:00,0.257590155,0.219130956,0.238667233333333,0.219130956,0.238667233333333,0.257590155
1939-05-21 07:00:00,1,0.13,0.13,1939-05-21 08:00:00,-0.402704577,-0.441233503,-0.42196904,-0.441233503,-0.42196904,-0.402704577
1939-05-22 17:00:00,4,0.86,0.65,1939-05-22 21:00:00,0.119262551,0.118647974,0.118942123,0.118647974,0.118942123,0.119262551
1939-06-04 05:00:00,9,0.14,0.05,1939-06-04 14:00:00,0.152242078,-0.126182694,0.0192527093,-0.126182694,0.0192527093,0.152242078
1939-06-08 18:00:00,1,0.11,0.11,1939-06-08 19:00:00,-0.123963553,-0.154956808,-0.1394601805,-0.154956808,-0.1394601805,-0.123963553
1939-06-10 15:00:00,5,0.16,0.13,1939-06-10 20:00:00,0.24316433,0.203214221,0.223699095333333,0.203214221,0.223699095333333,0.24316433
1939-06-11 22:00:00,2,0.33,0.29,1939-06-12 00:00:00,0.145882875,0.098806304,0.122681879666667,0.098806304,0.122681879666667,0.145882875
1939-06-13 21:00:00,6,0.8,0.32,1939-06-14 03:00:00,0.226681347,0.200266218,0.215972800428571,0.200266218,0.215972800428571,0.226681347
1939-06-17 23:00:00,5,0.72,0.54,1939-06-18 04:00:00,0.237535483,0.079292467,0.156946092666667,0.079292467,0.156946092666667,0.237535483
1939-06-19 08:00:00,17,0.3,0.06,1939-06-20 01:00:00,0.472038512,0.408058213,0.453829970944444,0.408058213,0.453829970944444,0.472038512
1939-06-20 16:00:00,1,0.35,0.35,1939-06-20 17:00:00,0.101939315,0.078725762,0.0903325385,0.078725762,0.0903325385,0.101939315
1939-06-29 19:00:00,13,0.99,0.43,1939-06-30 08:00:00,0.354739495,0.165859408,0.273378826857143,0.165859408,0.273378826857143,0.354739495
1939-06-30 19:00:00,2,0.34,0.33,1939-06-30 21:00:00,0.006010134,-0.014999488,-0.00459461,-0.014999488,-0.00459461,0.006010134
1939-07-09 12:00:00,1,0.14,0.14,1939-07-09 13:00:00,-0.760566544,-0.765178125,-0.7628723345,-0.765178125,-0.7628723345,-0.760566544
1939-07-14 05:00:00,2,0.19,0.12,1939-07-14 07:00:00,0.214567337,0.123218551,0.169644195,0.123218551,0.169644195,0.214567337
1939-07-27 14:00:00,6,0.14,0.11,1939-07-27 20:00:00,0.164332993,0.135163,0.150433782571429,0.135163,0.150433782571429,0.164332993
1939-07-29 15:00:00,3,0.16,0.08,1939-07-29 18:00:00,0.174854547,0.161596233,0.16776123875,0.161596233,0.16776123875,0.174854547
1939-07-30 12:00:00,4,1.45,0.87,1939-07-30 16:00:00,0.393519681,0.384910083,0.3907006484,0.384910083,0.3907006484,0.393519681
1939-08-03 14:00:00,4,0.41,0.35,1939-08-03 18:00:00,0.268305613,0.261881594,0.2661459468,0.261881594,0.2661459468,0.268305613
1939-08-08 06:00:00,2,0.14,0.12,1939-08-08 08:00:00,-0.053233457,-0.09280074,-0.0727316123333333,-0.09280074,-0.0727316123333333,-0.053233457
