Event,max,min,mean
5701,0.591985901,-0.59106092,-0.0763322178
5702,1.115803782,0.103697674,0.764885006823529
5703,1.761088709,0.917462037,1.3971686990303
5704,0.420196817,0.089731165,0.248846216692308
5705,1.465301029,0.191341018,0.98305289175
5706,0.681613448,0.334424274,0.4997319072
5707,-0.023127445,-0.058246774,-0.047510780875
5708,1.102240995,0.106354321,0.75899198815
5709,0.410876012,-0.143960691,0.120917214583333
5710,0.423077884,-1.283262462,-0.334946512916667
5711,-0.043221676,-0.264379523,-0.152154389555556
5712,1.103731339,-0.135883446,0.533485599954545
5713,0.604682664,0.087695098,0.363461593666667
5714,-0.333864584,-0.469044369,-0.423495047733333
5715,1.492830048,1.002893162,1.30069403322222
5716,1.578379493,0.473801113,1.2033281417037
5717,0.223605359,0.149374838,0.19967473375
5718,1.39950972,0.766248175,1.09165669863636
5719,0.07324482,0.023557738,0.0585202741
5720,0.200035051,0.172979215,0.1918131198
5721,1.748540224,1.677143898,1.71036095395455
5722,0.275186039,0.218952919,0.249231461714286
5723,0.905066914,0.86196901,0.88808567725
5724,0.906375992,0.868653798,0.894025395166667
5725,0.134957408,-0.07233396,0.0358380334615385
5726,0.410127467,0.045968105,0.171703513529412
5727,0.725155036,0.660028381,0.699255875117647
5728,0.390407659,0.306192395,0.3439252455
5729,0.593270025,0.524953226,0.547264602615385
5730,1.447222133,0.793763748,1.21802165036667
5731,0.71026671,0.70941824,0.709842475
5732,0.838794841,0.800475784,0.820323315
5733,0.617791664,0.531945498,0.582038270285714
5734,0.424115957,0.286134761,0.34083160975
5735,0.707505163,0.668821776,0.690891376285714
5736,0.094955347,0.091899861,0.093427604
5737,0.117305901,0.070668021,0.0943388333333333
5738,-0.088635953,-0.108305683,-0.0991593746666667
5739,0.146200962,0.06728026,0.106332654666667
5740,0.547051989,0.402144099,0.491146626
5741,0.450799204,0.25793505,0.367564978636364
5742,0.910454945,0.79093424,0.854672592
5743,0.78010133,0.667801352,0.715064989727273
5744,0.398905488,0.339116241,0.380414839375
5745,0.268357683,0.168068496,0.220319103166667
5746,0.294640795,0.287801564,0.29024540625
5747,0.991988899,0.900348817,0.9607378396
5748,0.488504214,0.426341048,0.4528368554
5749,0.895686847,0.796157644,0.86279626125
5750,1.182166251,0.732665244,1.03644247386957
5751,0.413516444,0.344835131,0.388303503166667
5752,0.214011551,0.160560649,0.187641289
5753,0.407355658,0.124318042,0.2670338866
5754,0.069974796,-0.023298522,0.02352769194
5755,1.346396789,0.618401056,1.04117284325
5756,0.284203867,-0.006675916,0.12333089925
5757,1.3662033,0.937755112,1.21993591438462
5758,0.51323283,0.422499066,0.4709628132
5759,0.381308766,0.127488027,0.265366601222222
5760,0.955737733,-0.157858895,0.451242890193548
5761,0.855906267,0.356002591,0.697368237
5762,-0.741126517,-0.851525403,-0.799368893142857
5763,0.165291449,0.130326291,0.154723988444444
5764,0.182518842,0.076183742,0.138823898785714
5765,0.082479445,-0.560846882,-0.227784260333333
5766,0.477637751,-0.103132101,0.19888898625
5767,1.087432756,1.027587766,1.0642988328
5768,0.252573698,-0.383731499,-0.04323308775
5769,-0.070535411,-0.286669174,-0.1442889092
5770,-0.121940892,-0.284582529,-0.191551650125
5771,0.729532953,-0.240947948,0.385104720058824
5772,0.095645801,-0.049203839,0.0520151770909091
5773,-0.477629115,-0.592650687,-0.5235070648
5774,-Inf,Inf,NA
5775,-Inf,Inf,NA
5776,-Inf,Inf,NA
5777,-0.127094747,-0.379859739,-0.2899571906
5778,-0.350479961,-0.475536776,-0.412176988
5779,0.545003152,-0.016779323,0.338122780266667
5780,0.652928081,0.122206857,0.492553273090909
5781,0.936954395,0.519332109,0.7597131932
5782,0.688630561,0.57529268,0.632598479666667
5783,0.405699761,0.338103134,0.377689651857143
5784,0.04936749,-0.082126002,-0.0421696280588235
5785,-0.040974592,-0.104861755,-0.083543849
5786,0.439502896,0.374750666,0.4144018305625
5787,0.303935128,0.301970235,0.303035368666667
5788,0.316125031,-0.043177694,0.138693194571429
5789,0.901062444,0.127067573,0.580723210052632
5790,1.472936595,0.536016639,1.02377534528571
5791,1.728731858,1.724875119,1.72713474533333
5792,1.667350194,1.059027722,1.30226224627273
5793,0.919302042,0.706022176,0.81006096275
5794,1.120877382,0.759232785,0.956924822416667
5795,0.251285927,0.153977995,0.2035747935
5796,0.906727661,0.858794116,0.889449432
5797,0.667789629,0.633722838,0.6507562335
5798,0.989122292,0.452608849,0.679670928222222
5799,1.28172491,0.675476944,1.011186346625
5800,0.938071813,0.907988266,0.923283881
5801,0.884482703,0.870566417,0.8751560995
5802,0.66417792,0.497043819,0.578134889166667
5803,0.857511084,0.845364391,0.85203466975
5804,0.759200495,0.729621651,0.74432414225
5805,1.197431843,0.792830632,0.934042387222222
5806,0.458101911,0.402009322,0.430150828333333
5807,0.922751294,0.825948455,0.870328775285714
5808,1.396695345,1.231870438,1.34869648184615
5809,0.782024425,0.416221941,0.597041149769231
5810,0.902219422,0.763488902,0.858516634684211
5811,1.153708692,1.118118126,1.14023896433333
5812,0.256122954,0.247397692,0.251760323
5813,0.695699416,0.612683571,0.66399966725
5814,0.110553271,0.047011779,0.07246418775
5815,0.387081753,0.144633291,0.272844376166667
5816,0.411438596,0.383493532,0.394687396
5817,0.646604955,0.624232415,0.635418685
5818,1.06032689,0.764220866,0.93509017
5819,0.538191636,0.509455445,0.524074829
5820,1.070869426,0.854944434,0.965481537333333
5821,1.303788509,1.269640994,1.29341889385714
5822,1.876298515,0.944128096,1.50436732232258
5823,0.761903531,0.544315092,0.678896885333333
5824,1.110842942,0.833904117,1.01362908419231
5825,0.380963357,0.271353445,0.324994591333333
5826,2.267077546,1.182538008,1.97502035423256
5827,0.90774327,0.632068559,0.819995784083333
5828,1.248235269,0.843714537,1.11594879752174
5829,1.503095545,1.380926868,1.4577709206
5830,0.213411224,-0.00059861,0.115720403636364
5831,0.469379066,0.307918331,0.389300486
5832,-0.685494596,-0.794176665,-0.745161118538462
5833,0.411236965,0.237893986,0.325417528428571
5834,0.568512996,0.174524414,0.456424732111111
5835,-0.035988846,-0.259318873,-0.175029299181818
5836,-0.460680673,-0.604846191,-0.535493174111111
5837,-0.175783208,-0.557183274,-0.3090912112
5838,0.740567605,0.087697777,0.45383206725
5839,1.291302012,0.764799894,1.10653311154545
5840,1.144269663,0.550068266,0.961516730666667
5841,0.631759331,0.298832137,0.497333028733333
5842,0.280268872,-0.137095538,0.0967821464615385
5843,0.304400543,-0.213879425,0.056143774625
5844,0.283648104,-0.823955821,-0.2246111886
5845,-0.00524373,-0.378078209,-0.183292115375
5846,0.542053133,0.021772918,0.3918582687
5847,0.443322456,0.412939648,0.42813445625
5848,1.156605289,0.800198575,1.04441308195652
5849,0.525089114,0.235547956,0.403672949727273
5850,0.171775202,-0.056086556,0.0607441415
5851,0.537627697,0.460958392,0.5112366862
5852,-0.187633549,-0.701633979,-0.442929205833333
5853,-0.452449107,-0.482879214,-0.466980804
5854,0.440458064,0.387170564,0.413716957666667
5855,0.662607681,0.611317421,0.6470377115
5856,0.022892568,-0.066970992,-0.0342642837777778
5857,0.554122192,0.275456266,0.4457721296
5858,1.054276579,0.489314589,0.864173856363636
5859,0.790943762,0.429233491,0.628593359090909
5860,0.91661729,0.902818725,0.9097180075
5861,1.055022295,1.009922467,1.0273682782
5862,1.058855288,0.991035152,1.03249533757143
5863,1.337548787,1.058910579,1.24056564355
5864,0.019623173,-0.00490729,0.00768687233333333
5865,0.450311036,0.444190895,0.44770287
5866,0.770490489,0.601786323,0.720394356214286
5867,0.791137402,0.743438304,0.76834295975
5868,0.645607117,0.618207381,0.631907249
5869,0.793416288,0.765154962,0.779466083666667
5870,-0.255809418,-0.265773177,-0.261141473
5871,-0.223458632,-0.271739056,-0.248288960666667
5872,0.726064885,0.291837261,0.458421394055556
5873,0.799843039,0.700150229,0.7539611852
5874,0.427755481,0.321224916,0.376261641714286
5875,0.626925847,0.495524329,0.56219774025
5876,1.191258763,0.846034106,1.076408095625
5877,0.626306205,0.56137944,0.578570087727273
5878,0.416686992,0.395242816,0.4042349192
5879,0.715008708,0.47871682,0.601162498076923
5880,0.81233612,0.794920532,0.8047241182
5881,0.511026652,0.318318883,0.417048826333333
5882,1.268498712,1.235904514,1.24457217105263
5883,0.591456026,0.556147722,0.573697157
5884,0.604244273,0.497782057,0.550776212833333
5885,0.898805495,0.760989645,0.8289928764
5886,0.922936558,0.886226864,0.9109499762
5887,0.091307016,0.029745947,0.0597639034
5888,0.908875032,0.551281553,0.77244977325
5889,0.965172795,0.433343027,0.747009093827586
5890,1.455149471,1.0161718,1.33113961528571
5891,0.834331872,0.793860821,0.81078240525
5892,2.316917437,0.700214822,1.84041332977778
5893,0.31935183,0.244026129,0.296201840444444
5894,0.623308524,0.057726179,0.379784664818182
5895,0.629622867,0.519013634,0.5953622839375
5896,0.53394163,-0.225307084,0.336975815842105
5897,0.519462186,-0.09829949,0.256554552
5898,0.868784274,0.848457586,0.859241054333333
5899,0.18653506,-0.121629336,0.00985797752380952
5900,1.047458584,0.768833343,0.953677269823529
5901,1.868031403,0.589618367,1.41164768678947
5902,1.509271537,0.615686509,1.19129893189474
5903,0.802369794,0.249231881,0.5316099027
5904,0.829546976,0.665659195,0.772676323142857
5905,-0.028302425,-0.17629809,-0.11904569725
5906,1.170824516,0.66286376,0.906051470888889
5907,0.25350452,-0.176576698,0.0700466497272727
5908,0.855001668,0.260290157,0.546552139666667
5909,1.273235478,1.158935258,1.23600452728571
5910,1.426741505,0.428223988,1.07058465270732
5911,1.270402786,0.916798486,1.12274229015385
5912,1.302478841,0.690587731,1.06873876695
5913,1.079611308,0.940247069,1.02813798330769
5914,0.79127812,0.564272342,0.711981652086957
5915,0.27676588,0.250038307,0.262605160214286
5916,0.461513902,0.424993627,0.437672269555556
5917,1.402961288,0.733545717,1.13080146175758
5918,0.944675161,0.833017756,0.904291463222222
5919,1.220993137,0.559786802,0.969560568631579
5920,0.684697846,0.683939945,0.6843188955
5921,0.566025266,0.532528269,0.5492767675
5922,0.177948529,0.168896935,0.173157757666667
5923,0.414443077,0.410798349,0.412812463666667
5924,1.108438341,0.755715982,0.995776550695652
5925,0.836971034,0.735198922,0.7880034142
5926,0.695542977,0.481230964,0.596372601090909
5927,0.518743375,0.478436832,0.498341801666667
5928,0.924789735,0.856085445,0.890391273666667
5929,1.227517706,1.118504274,1.1860336075
5930,1.150416335,1.112113635,1.131413223
5931,0.492183696,0.348746738,0.419052663222222
5932,0.501025836,0.407265756,0.469737163
5933,1.611510829,1.191447533,1.486403266
5934,0.146461927,0.132107601,0.139284764
5935,0.376103015,0.191694581,0.247129823923077
5936,0.605023397,0.599497091,0.603093757333333
5937,0.305167391,0.273308359,0.283404427166667
5938,0.028512199,-0.027177202,-0.0011277726
5939,0.604190735,0.597765718,0.601442333333333
5940,-0.143984066,-0.170323358,-0.159357014
5941,-0.22593187,-0.474916537,-0.405263565153846
5942,1.010702373,0.439284544,0.779128714461538
5943,0.787581479,0.445559087,0.574869987571429
5944,0.320253107,0.298932066,0.307721240833333
5945,0.808685985,0.738648454,0.786621639857143
5946,0.313732851,-0.082369575,0.148404602222222
5947,1.917176284,1.413755201,1.77894391746667
5948,0.609171104,-0.369631571,0.084022342
5949,0.149814763,-0.083972931,-0.032146074375
5950,1.559015312,-0.038947711,0.863440436685714
5951,0.376288729,0.323967539,0.339581526727273
5952,0.264063938,0.149488497,0.200992293
5953,0.258463463,-0.041144432,0.1148690367
5954,1.716533261,0.950427822,1.345742575875
5955,0.581597677,0.346559462,0.4773156732
5956,1.535156567,0.833561103,1.30010405675
5957,1.515230732,0.744225423,1.25765297770588
5958,0.869668593,0.218429698,0.607137710923077
5959,0.55274748,0.455035707,0.501970772
5960,1.010953539,0.76852665,0.9078683785
5961,1.698379152,1.440901616,1.61446440545455
5962,0.568448505,0.011197755,0.287472823782609
5963,1.241870608,1.106775455,1.197503994
5964,1.163663756,0.421484886,0.832743399866667
5965,0.611076984,0.425411093,0.521959151
5966,0.265055821,0.262733356,0.263724453
5967,0.726776672,0.713756027,0.7224796775
5968,0.870516928,0.615866116,0.753939048818182
5969,0.397025479,0.373759185,0.385392332
5970,1.35574385,0.988621746,1.18951742066667
5971,0.945433579,0.693336035,0.879143977037037
5972,0.737437588,0.352577305,0.552323402333333
5973,0.397772034,0.292133011,0.366685520555556
5974,0.828495171,0.694393108,0.759324912666667
5975,1.155850094,0.448067746,0.832285032083333
5976,1.792535241,0.798359672,1.23504781052632
5977,0.865806885,0.837606,0.85749277875
5978,0.538271493,0.533579329,0.5351697892
5979,1.229118725,1.105995163,1.19468608053846
5980,0.432004968,0.425786432,0.429261086
5981,0.497576413,0.468991154,0.4832837835
5982,0.605942853,0.591839764,0.5988913085
5983,1.282295109,1.25836515,1.270770512
5984,0.74453331,0.657124213,0.7135671135
5985,1.171819769,0.931774321,1.09493380706667
5986,0.527447888,0.513581714,0.520514801
5987,0.48594236,0.337818168,0.416086555333333
5988,0.811748571,0.591856197,0.68900132
5989,1.11848013,1.091241489,1.10996967023077
5990,0.97984134,0.703974292,0.8454173014
5991,0.609034047,0.530173185,0.581461600791667
5992,1.515038336,1.467881707,1.49308828566667
5993,0.321969539,0.229386974,0.2758803505
5994,0.642497338,0.398748426,0.500659379909091
5995,0.518476018,0.49964897,0.509395785
5996,0.428005432,0.294682758,0.363700904333333
5997,0.527178639,0.073953114,0.306336825142857
5998,2.008814451,1.534930826,1.79242169068421
5999,0.743194153,0.729768807,0.736889361
6000,1.01880902,0.738246533,0.912092153416667
6001,0.84238666,0.715841896,0.793815715875
6002,0.268972041,-0.099531496,0.093870964875
6003,0.222087631,0.12860847,0.174624722384615
6004,1.644424404,0.802364117,1.3846300486087
6005,0.505118211,0.215976862,0.363801448692308
6006,1.214998047,1.096954778,1.16957627333333
6007,0.475624267,0.370652467,0.407818102055556
6008,0.634140467,0.491625812,0.56487199625
6009,1.848407103,1.693556032,1.800138001
6010,1.133170833,1.09964449,1.110987738375
6011,1.1605099,1.085819551,1.131115728
6012,0.366548196,-0.577794267,-0.0626580952857143
6013,3.807231374,1.260260556,2.87971678453333
6014,0.833750438,0.553439892,0.720726112909091
6015,0.727714661,0.468131509,0.614859120714286
6016,-0.025608205,-0.119224912,-0.0745484005555556
6017,0.060014077,-0.037174805,0.0059595753
6018,0.449669921,0.27462419,0.376874930285714
6019,1.021021611,0.796429344,0.8836825475
6020,0.651521673,0.477324858,0.538987031214286
6021,0.944561815,0.587196737,0.793860117619048
6022,0.947106959,0.326888205,0.685733352090909
6023,0.087623182,-0.157901088,-0.070854226
6024,1.545418076,1.022651629,1.39307897875
6025,0.815487638,0.534315435,0.719007089375
6026,0.99072648,0.527501701,0.790322732277778
6027,2.136739164,0.497081701,1.33641749189474
6028,0.425479388,0.416871565,0.421291553
6029,1.651879036,-0.166746913,0.940441825296296
6030,-0.279234648,-0.837758408,-0.449609101533333
6031,0.099490147,0.041242046,0.067964689
6032,0.898050807,0.117759492,0.55455874145
6033,0.914998094,0.908055494,0.911661371333333
6034,1.366603395,1.172608401,1.270348491
6035,2.606074435,2.320913156,2.51967881886667
6036,2.648563401,2.560326439,2.58796391536364
6037,1.660139617,1.310228643,1.48069815271429
6038,1.967475636,1.892379809,1.943311321
6039,2.232479479,2.209156197,2.222927877
6040,1.222173562,1.090595513,1.17832410836364
6041,0.321469351,0.17640223,0.248946824
6042,1.016051445,0.890890277,0.9571417086
6043,1.014505539,0.868811994,0.928839298611111
6044,1.115445496,1.097677063,1.107454575
6045,1.098636974,0.853809843,0.99939514875
6046,0.514839079,0.485709046,0.5021221164
6047,0.553177747,0.548220609,0.550981007
6048,0.469947028,0.463631971,0.466744942666667
6049,0.34460401,0.332971739,0.3387878745
6050,0.945836444,0.890626917,0.928104105363636
6051,0.725166721,0.572898138,0.666232470444444
6052,1.082268515,0.896552043,1.02368900553846
6053,0.625369395,0.612783612,0.621091547
6054,0.119321147,0.072555625,0.0956491746666667
6055,0.783033733,0.376800006,0.581014720285714
6056,0.536031236,0.529509065,0.532834756666667
6057,0.876278254,0.800156606,0.838378627
6058,0.157693215,0.123292159,0.140171406
6059,0.409190787,0.393924843,0.399267508888889
6060,1.044055678,0.940029913,1.00577914742857
6061,-0.006628735,-0.112406491,-0.0813784715384615
6062,1.14873441,1.100931634,1.13083955014286
6063,0.953168816,0.857309763,0.905561324666667
6064,1.033058658,0.935780909,1.00307089418182
6065,1.009133765,0.637067114,0.880535100882353
6066,0.709811415,0.659404564,0.694632517375
6067,0.248160582,-0.022754883,0.110357099142857
6068,1.036891407,0.894028395,0.984751706909091
6069,0.437142314,0.383953325,0.4019895134
6070,0.938214135,0.636590787,0.7935696594
6071,1.47585492,0.424461523,0.976979543435897
6072,0.694799306,0.608025206,0.668966498071429
6073,0.438536223,0.419679507,0.4323908576
6074,0.423846961,0.189979522,0.3108563408
6075,3.20762261,2.479107375,2.983826192
6076,1.809981959,0.825052152,1.52010352440625
6077,1.495589902,1.17436274,1.3962570541
6078,0.836686266,0.642984536,0.779004917666667
6079,-0.616135935,-0.900811458,-0.750951268
6080,1.992792851,0.73113852,1.62931102033333
6081,-0.101251848,-0.532131437,-0.247530839652174
6082,-0.081754571,-0.502617868,-0.262032644588235
6083,-0.949400762,-1.223270107,-1.04489141931579
6084,0.581689959,-0.197718222,0.225046223666667
6085,-0.001293326,-0.417136797,-0.169093816
6086,0.683276653,0.002677322,0.4225635126
6087,0.6084438,0.302084668,0.469236870444444
6088,0.817787497,0.125569506,0.561915345
6089,-0.472376704,-0.588397923,-0.523557649857143
6090,1.303237026,0.464131328,0.912121615636364
6091,1.468490909,0.695312348,1.15483899238462
6092,2.770902785,1.044769182,2.27234308552174
6093,0.261903463,-0.05570064,0.152727237928571
6094,0.319629912,0.281641654,0.304588470142857
6095,0.07881665,-0.085644678,0.01052649975
6096,0.456719406,0.423555619,0.4456502769
6097,0.54239551,0.256049642,0.416191964071429
6098,0.54127229,0.39808932,0.461786551368421
6099,0.483931823,0.477835318,0.4818426874
6100,0.240037653,0.046799885,0.144083608428571
6101,-0.305964621,-0.396303357,-0.361199377333333
6102,0.295026089,0.231921225,0.272455169529412
6103,0.257408637,0.224963907,0.2434087494
6104,0.518953344,0.51598878,0.517969636111111
6105,1.821139404,1.271718312,1.59646895325
6106,0.989406397,0.531495593,0.7839441601875
6107,0.472082096,0.46749165,0.470609814333333
6108,0.841959669,0.788394357,0.8180226955
6109,1.899248783,1.439035475,1.73307669746667
6110,1.308288138,1.304489593,1.30626854275
6111,1.177289811,1.11498712,1.14627232925
6112,0.450253419,0.396136348,0.419442556571429
6113,0.514602065,0.462822846,0.487825018
6114,0.614528799,0.537133142,0.580145689
6115,0.453708787,0.445550295,0.449629541
6116,0.346019497,0.265228419,0.305188353571429
6117,0.594829818,0.593270996,0.594050407
6118,0.695128909,0.595572284,0.647449973375
6119,0.876618869,0.825175868,0.8519031682
6120,0.065072851,0.057199545,0.0601367441666667
6121,0.636144391,0.59246212,0.612181079428571
6122,0.633923718,0.542210444,0.597506031222222
6123,0.331565111,0.281567841,0.306508970666667
6124,0.253938796,0.216805332,0.23601456
6125,0.743120486,0.494803569,0.616660484666667
6126,-0.044575954,-0.199975459,-0.1302919855
6127,0.628038254,0.554898239,0.601300076090909
6128,0.938188331,0.573744435,0.670250465421053
6129,0.295666823,0.28938272,0.2925247715
6130,0.844528544,0.7317125,0.782583116571429
6131,2.471653724,1.602624115,2.20158953381818
6132,1.318455967,1.244791832,1.29551306715
6133,1.052224836,0.995675743,1.02692484383333
6134,1.011175254,0.918223425,0.96582110375
6135,1.283500634,0.792879203,1.14985486068421
6136,1.060850271,0.898162614,0.997277020428571
6137,1.267538483,0.435920148,0.8406858755
6138,1.043815447,0.602525887,0.826446682
6139,0.727605244,0.696299797,0.716244813125
6140,0.781007524,0.205471865,0.614388691913043
6141,0.316935474,0.262431517,0.298590901214286
6142,0.604482816,-0.18008726,0.33764515528125
6143,0.411620435,0.384272386,0.395624844555556
6144,1.987419408,1.277715435,1.6817735224
6145,-0.108238915,-0.229602375,-0.159127675666667
6146,-1.431891507,-1.69757567,-1.57249176083333
6147,0.745984267,0.384492031,0.617023114181818
6148,0.457805854,0.199751577,0.3686329119375
6149,-0.420568015,-0.961144694,-0.607357467157895
6150,-0.206073155,-0.233496542,-0.218690962285714
6151,0.012023722,-0.304408617,-0.151500217916667
6152,-0.506356285,-0.721757432,-0.616787444666667
6153,0.243741012,0.224005358,0.233397856
6154,0.541649225,0.480000615,0.5123439622
6155,0.389344935,0.354514937,0.371571335333333
6156,0.279253108,0.263375871,0.2703331254
6157,0.887701919,0.710685961,0.8002370394
6158,1.463577314,0.915858105,1.21800338506667
6159,1.63564117,1.438275162,1.54200839475
6160,1.081201601,0.987341524,1.01624578627273
6161,1.321235132,1.224144125,1.27116869283333
6162,1.099333709,1.068670111,1.0849935545
6163,1.396155298,1.330390636,1.37488434683333
6164,0.846855584,0.498463429,0.680513065
6165,0.612107314,0.553255571,0.586270353
6166,0.309182855,0.271131807,0.289686007333333
6167,1.208821931,0.968623871,1.08622832385714
6168,0.928991778,0.892686153,0.909500338333333
6169,0.81878157,0.73383129,0.773227674
6170,0.821959361,0.790795971,0.806005674333333
6171,0.692369572,0.671942,0.681221322
6172,1.061300903,1.017673129,1.04073108075
6173,0.896118704,0.894819786,0.8956782192
6174,0.583383973,0.574320557,0.578852265
6175,0.298683853,0.284497135,0.292475276
6176,0.284999486,0.253871284,0.268967093333333
6177,1.639903243,1.083238045,1.34368524918182
6178,1.053031688,1.050307109,1.0516693985
6179,1.373215422,1.309543089,1.34149389166667
6180,1.242032626,1.106595353,1.19952151821429
6181,0.966610353,0.948622269,0.953125438352941
6182,1.783105336,1.684275643,1.73099711878571
6183,1.382081216,1.134776725,1.28017471429412
6184,0.772552663,0.662831486,0.742502915681818
6185,1.538889653,1.301591746,1.47102836747059
6186,1.146514665,0.938776472,1.0718516755
6187,0.772007178,0.525698329,0.663855893
6188,0.833784645,0.795454721,0.821608830111111
6189,0.22138444,-0.356589552,-0.0534264559230769
6190,2.60139149,1.784070292,2.34977634605556
6191,0.287705268,0.210223598,0.248684095
6192,0.197463406,0.119971252,0.15236629175
6193,0.632183721,-0.119538413,0.288346556384615
6194,0.142423316,0.035835214,0.0928648405
6195,0.213010932,0.145265932,0.1899207895
6196,-0.22430419,-0.282482921,-0.249602496714286
6197,0.554081489,0.325780934,0.454084371
6198,1.922670355,-0.310027111,0.979796126269231
6199,1.588549611,0.558773095,1.00885329093103
6200,1.444366226,-0.538837603,0.694103544125
6201,1.207189474,0.665774853,1.03070005823529
6202,2.584639873,1.760168828,2.33790202025
6203,1.637558745,1.450921351,1.56710722869231
6204,2.3086561,1.651356565,2.103063505125
6205,0.067941617,0.011264343,0.029180605125
6206,0.054028337,0.038332605,0.0465177978
6207,0.439830722,-0.498133361,-0.0313727685882353
6208,0.791956269,0.626023593,0.736176715222222
6209,0.708612109,0.588175445,0.625293236666667
6210,-0.59297891,-0.607084554,-0.5988740254
6211,-0.042013468,-0.552655033,-0.347009788285714
6212,1.209060883,0.894163634,1.09458475772727
6213,0.780959856,0.75436382,0.7684182638
6214,2.388200103,1.551749405,2.00008594433333
6215,0.863312087,-0.130480331,0.35222866864
6216,1.027991852,0.602901004,0.895866446133333
6217,1.151691397,0.960211107,1.091451614
6218,1.496737665,0.667648065,1.1799471432
6219,2.748216131,2.056050977,2.55528727610526
6220,0.367250801,0.114628146,0.241936033
6221,0.457275344,0.315933457,0.372606234444444
6222,1.075202362,0.825022815,0.9678721066
6223,1.15309775,1.108391351,1.1390508091
6224,1.112646433,1.095744159,1.10716310028571
6225,0.767082282,0.512712288,0.636429429222222
6226,0.832024277,0.717946797,0.797850721916667
6227,0.57605385,0.193024256,0.40293805825
6228,1.221620171,1.081560268,1.18030688625
6229,0.99663608,0.948524631,0.983215590333333
6230,0.426480371,0.378565515,0.393322202111111
6231,0.929476645,0.848596589,0.8927498125
6232,0.731487803,0.711156319,0.721603610666667
6233,1.330075507,0.924731404,1.17852457186667
6234,1.213590149,0.86813894,1.07026477416667
6235,0.94969672,0.943634774,0.946983546
6236,0.851270219,0.711953743,0.78110559975
6237,0.670117301,0.654826091,0.662574213666667
6238,0.721127772,0.714282111,0.717699263666667
6239,1.769134334,0.228837977,1.13480086195652
6240,1.079897766,0.830697829,0.965549059333333
6241,0.716608908,0.667008787,0.691586795333333
6242,1.027528385,1.006655796,1.02024620625
6243,0.980034444,0.896655665,0.944072392444444
6244,1.083637816,0.942695439,1.01454851928571
6245,1.333553249,1.289571402,1.31216045175
6246,1.36519489,1.350145652,1.3594874202
6247,1.246326286,1.222423013,1.2343746495
6248,0.390460581,0.328713538,0.3600996395
6249,0.99494113,0.727357692,0.850683501714286
6250,0.877007965,0.851762943,0.865819847
6251,0.579190279,0.573272,0.5762311395
6252,0.816543649,0.792152943,0.804144080666667
6253,2.138814804,1.714289997,1.96036246555556
6254,1.462818885,1.422980994,1.44484033625
6255,1.577167772,0.901883277,1.24919024288235
6256,1.301119793,1.241364607,1.28069365936364
6257,1.413378371,0.972859974,1.2071764332
6258,1.093703281,0.978493813,1.01242282433333
6259,1.365582184,1.082931321,1.2290485665
6260,2.480128903,1.431615966,1.9797467276
6261,0.936989578,0.927592887,0.932695408
6262,0.930761955,0.81795806,0.8740404115
6263,1.712327851,1.478687892,1.611781794375
6264,1.223227186,1.004943118,1.15332235727273
6265,1.003841011,0.950908483,0.9729898368
6266,2.143327596,1.244948423,1.84774755670833
6267,1.5065935,1.250915751,1.375297139875
6268,2.503284057,2.278564183,2.41152985658333
6269,1.360035781,1.341629979,1.35085791133333
6270,1.902291395,1.50797374,1.6931722578
6271,2.453941332,2.1703509,2.39321556105882
6272,1.481134812,1.417659489,1.4501566866
6273,1.189560437,0.704599433,0.966547030285714
6274,1.24271036,0.383878211,0.8392185442
6275,-Inf,Inf,NA
6276,-0.007803304,-0.302276229,-0.15461736675
6277,2.317680963,1.620189077,2.11056288028571
6278,0.817605326,0.465801823,0.714660606625
6279,1.454683488,1.044975315,1.33239084776471
6280,0.971449666,0.562757926,0.726834231777778
6281,0.984786562,0.445898524,0.768396017076923
6282,0.989577563,0.687800615,0.864846676666667
6283,0.171191556,0.083132779,0.1271621675
6284,0.280741611,0.14783662,0.193863308444444
6285,0.95061854,0.857067139,0.90468837
6286,0.962714314,-0.040175407,0.429480339076923
6287,1.355895898,1.248681269,1.3191377295
6288,1.506441684,1.409152913,1.47384357525
6289,1.651124889,0.621242014,1.32439363886957
6290,0.743512867,0.267319227,0.5143809745
6291,0.789564543,-2.291150851,-1.056631012875
6292,1.425626948,1.416764903,1.4205653812
6293,1.00092703,0.626329995,0.808831258
6294,0.294068715,-0.712144692,-0.130765558782609
6295,1.401537316,1.202477202,1.24693524615
6296,1.562697364,1.049604891,1.36718931083333
6297,0.963620042,0.650713786,0.8144428982
6298,1.202237672,0.777541622,1.01314103614286
6299,1.0192249,0.87178278,0.946364390333333
6300,0.548005273,0.465262249,0.5043767825
6301,0.823193912,0.676303138,0.739422237611111
6302,1.786977427,0.610518877,1.25191044831429
6303,0.694607663,0.689624857,0.692138831666667
6304,0.818919499,0.81621976,0.8175696295
6305,0.553851408,0.529295131,0.539358380666667
6306,0.943576023,0.782552038,0.874770816457143
6307,1.155349377,0.809776119,0.962621736909091
6308,0.922694588,0.884913769,0.905215638
6309,1.008489784,0.97770286,0.994297144625
6310,0.759425457,0.739851517,0.750341247666667
6311,0.612524697,0.588707367,0.600616032
6312,0.383309874,0.373378634,0.378211133666667
6313,0.468641155,0.387931482,0.423735695
6314,1.639738935,1.296608971,1.51945677654545
6315,0.865645593,0.862031152,0.864009971
