"start","duration","depth","peak","end","td.min.hf","td.mean.hf","td.max.hf"
2010-03-12 08:00:00,37,3.11,0.48,2010-03-13 21:00:00,-1.911,1.90336842105263,5.697
2010-03-14 09:00:00,4,0.25,0.17,2010-03-14 13:00:00,2.702,4.593,5.845
2010-03-14 22:00:00,9,0.35,0.13,2010-03-15 07:00:00,0.172,3.1436,5.15
2010-03-22 07:00:00,17,1.05,0.25,2010-03-23 00:00:00,-1.849,1.03588888888889,3.778
2010-03-26 00:00:00,5,0.15,0.04,2010-03-26 05:00:00,-2.049,-0.3585,1.983
2010-03-28 21:00:00,55,2.34,0.49,2010-03-31 04:00:00,-2.259,2.02433928571429,5.901
2010-04-08 23:00:00,8,0.54,0.13,2010-04-09 07:00:00,-2.15,0.049,2.859
2010-04-16 18:00:00,7,0.18,0.07,2010-04-17 01:00:00,-2.377,0.04925,3.299
2010-04-21 17:00:00,4,0.11,0.05,2010-04-21 21:00:00,1.623,2.4272,3.191
2010-04-25 00:00:00,11,0.41,0.09,2010-04-25 11:00:00,-2.314,1.17208333333333,4.195
2010-04-25 19:00:00,25,1.27,0.25,2010-04-26 20:00:00,-2.127,1.38192307692308,4.444
2010-05-03 04:00:00,5,0.61,0.27,2010-05-03 09:00:00,0.281,2.57833333333333,4.224
2010-05-11 18:00:00,12,0.44,0.27,2010-05-12 06:00:00,-2.813,1.06769230769231,4.044
2010-05-14 18:00:00,3,0.57,0.52,2010-05-14 21:00:00,-3.263,-2.40125,-1.494
2010-05-23 01:00:00,14,0.1,0.05,2010-05-23 15:00:00,-2.702,0.2926,3.447
2010-06-09 12:00:00,11,0.43,0.12,2010-06-09 23:00:00,-2.17,1.04116666666667,4.359
2010-06-13 14:00:00,8,0.95,0.63,2010-06-13 22:00:00,-2.889,0.099,3.309
2010-06-24 15:00:00,2,0.54,0.44,2010-06-24 17:00:00,-1.668,-0.607,0.478
2010-06-28 15:00:00,1,0.11,0.11,2010-06-28 16:00:00,2.42,2.7955,3.171
2010-07-10 09:00:00,6,0.54,0.28,2010-07-10 15:00:00,0.504,1.86114285714286,3.151
2010-07-12 20:00:00,1,0.24,0.24,2010-07-12 21:00:00,-2.518,-2.377,-2.236
2010-07-13 06:00:00,4,1.36,0.86,2010-07-13 10:00:00,-1.845,-0.804,0.838
2010-07-14 00:00:00,5,0.76,0.5,2010-07-14 05:00:00,1.665,3.33566666666667,4.536
2010-07-14 12:00:00,5,2.19,1.19,2010-07-14 17:00:00,0.087,2.473,3.716
2010-07-17 03:00:00,2,0.37,0.19,2010-07-17 05:00:00,1.485,2.503,3.381
2010-07-19 09:00:00,1,0.37,0.37,2010-07-19 10:00:00,1.459,1.9905,2.522
2010-07-19 19:00:00,1,0.31,0.31,2010-07-19 20:00:00,3.296,3.632,3.968
2010-08-12 09:00:00,2,0.11,0.06,2010-08-12 11:00:00,-2.623,-1.74466666666667,-0.677
2010-08-15 15:00:00,4,0.1,0.07,2010-08-15 19:00:00,1.865,3.3994,4.372
2010-08-22 11:00:00,8,1.87,1.24,2010-08-22 19:00:00,-1.839,1.04977777777778,3.703
2010-09-12 06:00:00,6,0.21,0.08,2010-09-12 12:00:00,-2.593,-0.465,2.184
2010-09-16 17:00:00,9,0.4,0.16,2010-09-17 02:00:00,-1.445,1.7953,3.903
2010-09-22 21:00:00,2,0.15,0.1,2010-09-22 23:00:00,-1.297,0.189,1.518
2010-09-26 23:00:00,25,0.24,0.1,2010-09-28 00:00:00,-1.914,1.30961538461538,4.684
2010-09-30 04:00:00,31,5.41,1.1,2010-10-01 11:00:00,-0.795,2.25546875,5.373
2010-10-03 22:00:00,40,0.64,0.08,2010-10-05 14:00:00,-2.173,1.6580487804878,4.936
2010-10-12 03:00:00,4,0.11,0.06,2010-10-12 07:00:00,1.367,2.6278,3.417
2010-10-14 11:00:00,9,0.66,0.17,2010-10-14 20:00:00,-1.934,1.3865,4.185
2010-10-19 01:00:00,8,0.28,0.07,2010-10-19 09:00:00,-2.403,-0.186666666666667,2.305
2010-10-27 02:00:00,14,0.31,0.06,2010-10-27 16:00:00,-2.564,0.9794,3.752
2010-11-04 02:00:00,17,1.23,0.16,2010-11-04 19:00:00,-2.649,0.642611111111111,4.316
2010-11-16 02:00:00,27,0.4,0.13,2010-11-17 05:00:00,-1.996,1.02939285714286,4.103
2010-12-01 01:00:00,14,1.09,0.36,2010-12-01 15:00:00,-1.678,2.027,5.189
2010-12-12 00:00:00,11,0.56,0.15,2010-12-12 11:00:00,-2.672,0.969833333333333,3.361
2010-12-12 18:00:00,8,0.45,0.15,2010-12-13 02:00:00,-1.875,0.737777777777778,3.942
2010-12-26 14:00:00,14,0.28,0.05,2010-12-27 04:00:00,-3.309,0.226466666666667,3.335
2011-01-07 07:00:00,3,0.11,0.05,2011-01-07 10:00:00,-1.767,-0.899,0.32
2011-01-08 08:00:00,10,0.1,0.03,2011-01-08 18:00:00,-1.698,1.35536363636364,4.188
2011-01-11 20:00:00,10,0.46,0.08,2011-01-12 06:00:00,-2.807,-0.0919999999999999,2.361
2011-01-17 22:00:00,16,0.78,0.1,2011-01-18 14:00:00,-3.233,0.851529411764706,3.965
2011-01-21 02:00:00,4,0.15,0.05,2011-01-21 06:00:00,-0.077,1.7498,3.007
2011-01-26 06:00:00,21,1.62,0.28,2011-01-27 03:00:00,-2.839,0.290227272727273,3.01
2011-02-02 01:00:00,10,0.7,0.16,2011-02-02 11:00:00,-2.334,0.417,2.859
2011-02-05 08:00:00,11,0.24,0.04,2011-02-05 19:00:00,-3.41,-0.00466666666666667,2.859
2011-02-21 19:00:00,11,0.48,0.13,2011-02-22 06:00:00,-2.915,1.02291666666667,4.516
2011-02-24 20:00:00,19,0.91,0.17,2011-02-25 15:00:00,-2.219,0.91025,3.965
2011-02-28 03:00:00,3,0.18,0.07,2011-02-28 06:00:00,-1.855,-1.0645,0.205
2011-02-28 14:00:00,8,0.1,0.04,2011-02-28 22:00:00,-1.688,0.324222222222222,2.125
2011-03-06 08:00:00,19,1.44,0.26,2011-03-07 03:00:00,-2.328,1.24495,4.365
2011-03-10 03:00:00,25,1.46,0.24,2011-03-11 04:00:00,-0.228,3.05430769230769,5.665
2011-03-16 00:00:00,7,0.69,0.29,2011-03-16 07:00:00,-1.593,0.340375,2.39
2011-03-21 03:00:00,8,0.4,0.12,2011-03-21 11:00:00,-1.747,0.967888888888889,4.585
2011-03-23 13:00:00,15,0.25,0.06,2011-03-24 04:00:00,-1.461,2.1204375,4.887
2011-04-01 02:00:00,8,0.2,0.04,2011-04-01 10:00:00,-1.688,0.569444444444444,2.754
2011-04-05 06:00:00,8,0.15,0.09,2011-04-05 14:00:00,-1.976,-0.0622222222222222,2.02
2011-04-08 09:00:00,13,0.68,0.11,2011-04-08 22:00:00,-2.334,0.316571428571429,3.007
2011-04-12 11:00:00,16,0.61,0.15,2011-04-13 03:00:00,-3.351,-0.332058823529412,2.768
2011-04-16 12:00:00,14,3.12,0.87,2011-04-17 02:00:00,0.356,3.87526666666667,7.279
2011-04-23 01:00:00,10,0.28,0.06,2011-04-23 11:00:00,-0.559,2.064,4.392
2011-04-24 00:00:00,2,0.11,0.09,2011-04-24 02:00:00,-2.508,-1.821,-0.769
2011-05-04 06:00:00,9,0.47,0.09,2011-05-04 15:00:00,-2.272,0.1974,2.446
2011-05-14 11:00:00,5,0.14,0.05,2011-05-14 16:00:00,-1.038,1.54116666666667,4.096
2011-05-14 23:00:00,6,0.18,0.1,2011-05-15 05:00:00,-0.854,2.32757142857143,5.061
2011-05-17 03:00:00,9,0.32,0.21,2011-05-17 12:00:00,-2.226,0.7558,3.548
2011-05-18 12:00:00,2,0.21,0.14,2011-05-18 14:00:00,2.964,3.744,4.418
2011-05-19 15:00:00,6,0.36,0.19,2011-05-19 21:00:00,-1.717,1.27157142857143,4.034
2011-06-09 20:00:00,1,0.18,0.18,2011-06-09 21:00:00,3.253,3.6665,4.08
2011-06-11 16:00:00,1,0.5,0.5,2011-06-11 17:00:00,-2.82,-2.0275,-1.235
2011-06-11 23:00:00,3,0.16,0.1,2011-06-12 02:00:00,0.382,2.06725,3.811
2011-06-16 21:00:00,7,1.46,0.66,2011-06-17 04:00:00,-1.32,2.98375,5.337
2011-07-08 13:00:00,9,1.48,0.5,2011-07-08 22:00:00,-2.757,1.5861,4.421
2011-07-19 18:00:00,3,0.59,0.31,2011-07-19 21:00:00,-0.861,0.6825,2.262
2011-07-25 19:00:00,3,0.25,0.19,2011-07-25 22:00:00,3.066,3.90025,4.434
2011-07-28 22:00:00,6,0.29,0.14,2011-07-29 04:00:00,0.458,3.00985714285714,4.651
2011-08-01 18:00:00,1,0.83,0.83,2011-08-01 19:00:00,-0.526,0.017,0.56
2011-08-03 15:00:00,17,1.75,1.27,2011-08-04 08:00:00,-2.426,1.74572222222222,4.224
2011-08-09 12:00:00,8,1.87,1.09,2011-08-09 20:00:00,-1.58,0.738444444444444,3.548
2011-08-14 02:00:00,14,4.84,1.19,2011-08-14 16:00:00,-1.77,1.8764,4.457
2011-08-15 20:00:00,2,0.88,0.75,2011-08-15 22:00:00,-1.799,-1.375,-0.999
2011-08-18 06:00:00,3,1.24,0.68,2011-08-18 09:00:00,-0.756,0.72775,2.223
2011-08-18 19:00:00,9,0.84,0.67,2011-08-19 04:00:00,-1.944,0.5743,3.509
2011-08-19 17:00:00,4,0.61,0.4,2011-08-19 21:00:00,0.737,2.5964,4.041
2011-08-25 10:00:00,12,0.61,0.42,2011-08-25 22:00:00,-2.606,0.768769230769231,3.965
2011-08-27 11:00:00,21,5.7,1.2,2011-08-28 08:00:00,-1.95,2.73559090909091,6.685
2011-09-06 00:00:00,30,2.72,0.56,2011-09-07 06:00:00,-2.452,1.04764516129032,5.195
2011-09-08 01:00:00,14,3.65,1.31,2011-09-08 15:00:00,1.134,3.18753333333333,5.419
2011-09-11 21:00:00,5,0.48,0.27,2011-09-12 02:00:00,0.96,3.85133333333333,5.405
2011-09-15 11:00:00,5,0.18,0.13,2011-09-15 16:00:00,0.251,2.85983333333333,4.401
2011-09-23 08:00:00,17,2.35,1,2011-09-24 01:00:00,-1.999,1.90933333333333,4.772
2011-09-27 16:00:00,12,0.62,0.39,2011-09-28 04:00:00,-2.022,1.73169230769231,4.762
2011-09-30 20:00:00,9,0.22,0.06,2011-10-01 05:00:00,-1.34,1.6173,4.401
2011-10-01 22:00:00,10,0.5,0.27,2011-10-02 08:00:00,-1.642,1.62163636363636,4.254
2011-10-12 18:00:00,9,0.22,0.16,2011-10-13 03:00:00,-1.212,1.7689,4.588
2011-10-14 11:00:00,4,0.19,0.18,2011-10-14 15:00:00,1.626,3.7586,5.209
2011-10-19 04:00:00,20,0.93,0.17,2011-10-20 00:00:00,-1.671,1.98133333333333,5.005
2011-10-29 03:00:00,20,1.47,0.41,2011-10-29 23:00:00,-2.331,1.39119047619048,5.018
2011-11-16 02:00:00,3,0.25,0.21,2011-11-16 05:00:00,0.3,1.64625,2.584
2011-11-16 11:00:00,14,0.49,0.12,2011-11-17 01:00:00,-2.843,0.452133333333333,3.998
2011-11-22 02:00:00,35,2.43,0.46,2011-11-23 13:00:00,-3.089,1.43858333333333,5.464
2011-11-29 00:00:00,22,0.58,0.14,2011-11-29 22:00:00,-2.236,1.47439130434783,4.677
2011-12-06 05:00:00,14,0.15,0.05,2011-12-06 19:00:00,-2.629,0.417866666666667,3.696
2011-12-07 01:00:00,25,2.11,0.37,2011-12-08 02:00:00,-2.442,0.819384615384615,3.909
2011-12-22 22:00:00,9,1.39,0.37,2011-12-23 07:00:00,-2.482,0.3435,2.889
2011-12-27 14:00:00,7,0.57,0.16,2011-12-27 21:00:00,0.382,3.0485,4.766
2012-01-11 20:00:00,17,1.04,0.15,2012-01-12 13:00:00,-2.78,1.27011111111111,4.618
2012-01-17 10:00:00,12,0.25,0.09,2012-01-17 22:00:00,-3.331,-0.406153846153846,1.977
2012-01-21 02:00:00,9,0.38,0.08,2012-01-21 11:00:00,-3.249,-0.2708,3.407
2012-01-23 06:00:00,13,0.29,0.07,2012-01-23 19:00:00,-2.669,1.0065,4.375
2012-01-27 07:00:00,6,0.42,0.14,2012-01-27 13:00:00,-1.986,-0.293857142857143,1.252
2012-02-11 01:00:00,11,0.25,0.04,2012-02-11 12:00:00,-3,0.4605,3.414
2012-02-16 15:00:00,6,0.16,0.05,2012-02-16 21:00:00,-2.774,0.0312857142857142,2.876
2012-02-24 04:00:00,6,0.18,0.11,2012-02-24 10:00:00,-2.698,-0.192714285714286,2.846
2012-02-24 16:00:00,4,0.11,0.04,2012-02-24 20:00:00,-0.467,1.5768,3.624
2012-02-29 10:00:00,17,1.05,0.21,2012-03-01 03:00:00,-2.715,-0.135388888888889,3.024
2012-03-02 20:00:00,15,0.3,0.08,2012-03-03 11:00:00,-0.566,2.3400625,4.529
2012-03-31 01:00:00,3,0.27,0.16,2012-03-31 04:00:00,-1.796,-0.25175,1.691
2012-04-01 19:00:00,8,0.33,0.1,2012-04-02 03:00:00,-1.271,1.74544444444444,3.732
2012-04-21 19:00:00,4,0.15,0.13,2012-04-21 23:00:00,-2.154,-0.6194,1.675
2012-04-22 08:00:00,23,1.97,0.34,2012-04-23 07:00:00,-3.167,0.611791666666667,3.909
2012-05-01 03:00:00,5,0.25,0.15,2012-05-01 08:00:00,-2.249,0.682833333333333,3.368
2012-05-08 23:00:00,8,0.41,0.18,2012-05-09 07:00:00,-1.563,2.38388888888889,4.651
2012-05-09 22:00:00,6,0.18,0.05,2012-05-10 04:00:00,-2.931,0.392714285714286,3.995
2012-05-15 08:00:00,4,0.81,0.44,2012-05-15 12:00:00,2.029,3.0666,3.804
2012-05-21 01:00:00,4,0.17,0.1,2012-05-21 05:00:00,0.806,2.7224,4.07
2012-05-21 20:00:00,11,0.24,0.06,2012-05-22 07:00:00,-2.344,1.30358333333333,4.27
2012-05-24 13:00:00,2,0.87,0.8,2012-05-24 15:00:00,0.697,1.746,2.656
2012-05-29 20:00:00,1,0.11,0.11,2012-05-29 21:00:00,3.27,3.56,3.85
2012-06-01 20:00:00,7,0.77,0.39,2012-06-02 03:00:00,1.78,3.966,5.681
2012-06-04 12:00:00,3,0.39,0.26,2012-06-04 15:00:00,2.551,3.32375,3.847
2012-06-12 09:00:00,16,0.99,0.19,2012-06-13 01:00:00,-1.57,1.57058823529412,4.254
2012-06-22 19:00:00,4,0.55,0.35,2012-06-22 23:00:00,-2.36,-1.0572,0.53
2012-06-30 00:00:00,2,0.17,0.13,2012-06-30 02:00:00,-0.011,1.10333333333333,2.164
2012-07-14 05:00:00,9,0.45,0.28,2012-07-14 14:00:00,-2.324,0.3389,2.243
2012-07-15 21:00:00,3,0.24,0.13,2012-07-16 00:00:00,2.39,3.2,3.749
2012-07-20 01:00:00,7,0.26,0.11,2012-07-20 08:00:00,-1.675,1.770875,4.316
2012-07-26 20:00:00,5,0.46,0.17,2012-07-27 01:00:00,-1.829,0.801166666666667,3.496
2012-08-01 18:00:00,1,0.39,0.39,2012-08-01 19:00:00,-2.285,-1.773,-1.261
2012-08-05 18:00:00,7,0.9,0.36,2012-08-06 01:00:00,-2.889,-0.607,2.01
2012-08-10 09:00:00,3,1.1,0.87,2012-08-10 12:00:00,-0.868,0.49975,1.793
2012-08-14 09:00:00,8,0.34,0.15,2012-08-14 17:00:00,-2.236,0.743666666666667,2.899
2012-08-15 16:00:00,1,0.59,0.59,2012-08-15 17:00:00,-1.799,-1.271,-0.743
2012-08-17 21:00:00,11,0.85,0.24,2012-08-18 08:00:00,-2.505,1.14975,4.083
2012-08-27 07:00:00,4,0.84,0.59,2012-08-27 11:00:00,1.265,2.572,3.447
2012-08-28 05:00:00,3,0.17,0.08,2012-08-28 08:00:00,-2.524,-1.152,0.838
2012-09-02 12:00:00,4,0.16,0.1,2012-09-02 16:00:00,1.734,3.0734,3.942
2012-09-03 08:00:00,11,0.4,0.18,2012-09-03 19:00:00,-2.262,1.24341666666667,4.073
2012-09-04 02:00:00,3,0.51,0.34,2012-09-04 05:00:00,2.807,3.291,3.804
2012-09-04 12:00:00,7,2.61,1.46,2012-09-04 19:00:00,-0.106,2.381375,3.985
2012-09-08 17:00:00,5,0.31,0.15,2012-09-08 22:00:00,0.917,2.7445,3.883
2012-09-18 03:00:00,3,0.15,0.1,2012-09-18 06:00:00,0.966,2.497,3.903
2012-09-18 16:00:00,10,0.59,0.36,2012-09-19 02:00:00,-1.537,1.52245454545455,4.966
2012-09-22 19:00:00,3,0.51,0.25,2012-09-22 22:00:00,1.495,3.021,4.388
2012-09-27 06:00:00,2,0.21,0.18,2012-09-27 08:00:00,-3.404,-2.286,-0.687
2012-10-07 18:00:00,3,0.12,0.05,2012-10-07 21:00:00,1.413,2.7265,3.712
2012-10-19 09:00:00,6,0.36,0.21,2012-10-19 15:00:00,-1.914,0.569142857142857,3.854
2012-10-28 15:00:00,54,3.34,0.33,2012-10-30 21:00:00,-2.016,2.66154545454545,7.426
2012-11-07 12:00:00,14,0.4,0.05,2012-11-08 02:00:00,-1.373,0.8588,3.22
2012-11-13 05:00:00,9,0.14,0.07,2012-11-13 14:00:00,-3.171,0.2804,3.302
2012-11-27 07:00:00,10,0.51,0.09,2012-11-27 17:00:00,-3.578,0.772545454545455,3.496
2012-12-07 22:00:00,6,0.33,0.13,2012-12-08 04:00:00,-2.872,-1.01657142857143,1.334
2012-12-09 08:00:00,19,0.37,0.09,2012-12-10 03:00:00,-2.711,0.84515,3.447
2012-12-17 22:00:00,5,0.35,0.18,2012-12-18 03:00:00,-2.006,-0.074,2.627
2012-12-20 22:00:00,10,1.58,0.28,2012-12-21 08:00:00,-0.507,2.88363636363636,7.157
2012-12-24 18:00:00,5,0.13,0.04,2012-12-24 23:00:00,-2.475,0.553166666666667,3.145
2012-12-26 14:00:00,8,1.18,0.29,2012-12-26 22:00:00,-2.055,0.581222222222222,2.922
2012-12-29 11:00:00,5,0.22,0.08,2012-12-29 16:00:00,1.639,3.35466666666667,4.48
2013-01-11 12:00:00,11,0.68,0.23,2013-01-11 23:00:00,-2.948,0.548666666666667,3.739
2013-01-14 22:00:00,6,0.38,0.11,2013-01-15 04:00:00,-2.944,0.308857142857143,3.181
2013-01-15 22:00:00,14,1.02,0.23,2013-01-16 12:00:00,-2.583,0.412866666666667,3.798
2013-01-28 08:00:00,10,0.11,0.03,2013-01-28 18:00:00,-3.528,0.577545454545455,3.476
2013-01-30 18:00:00,13,0.94,0.39,2013-01-31 07:00:00,-1.95,1.56778571428571,4.562
2013-02-08 06:00:00,21,0.45,0.08,2013-02-09 03:00:00,-3.003,1.12554545454545,4.004
2013-02-11 05:00:00,14,0.49,0.14,2013-02-11 19:00:00,-2.767,0.862533333333333,4.07
2013-02-13 19:00:00,6,0.26,0.07,2013-02-14 01:00:00,-3.03,-1.12728571428571,0.487
2013-02-19 12:00:00,7,0.21,0.05,2013-02-19 19:00:00,-3.929,-2.12175,0.051
2013-02-23 01:00:00,17,0.12,0.02,2013-02-23 18:00:00,-2.747,0.707777777777778,3.991
2013-02-26 20:00:00,14,0.51,0.15,2013-02-27 10:00:00,-2.495,0.903733333333333,4.3
2013-03-06 06:00:00,11,0.11,0.03,2013-03-06 17:00:00,-1.228,1.72875,4.487
2013-03-12 03:00:00,12,0.9,0.19,2013-03-12 15:00:00,-2.177,1.45315384615385,4.506
2013-03-18 17:00:00,19,0.69,0.1,2013-03-19 12:00:00,-1.717,1.20395,3.726
2013-03-25 06:00:00,12,0.46,0.12,2013-03-25 18:00:00,-2.469,1.07615384615385,4.014
2013-03-31 15:00:00,4,0.18,0.09,2013-03-31 19:00:00,1.685,2.7402,3.565
2013-04-10 22:00:00,2,0.14,0.08,2013-04-11 00:00:00,-0.044,1.382,2.705
2013-04-12 07:00:00,8,0.86,0.3,2013-04-12 15:00:00,-2.357,0.518777777777778,3.726
2013-04-12 22:00:00,1,0.37,0.37,2013-04-12 23:00:00,-2.059,-0.899,0.261
2013-04-19 21:00:00,6,0.55,0.17,2013-04-20 03:00:00,-1.849,0.826714285714286,3.503
2013-04-29 02:00:00,27,0.29,0.08,2013-04-30 05:00:00,-2.541,1.31389285714286,4.336
2013-05-07 21:00:00,16,0.48,0.11,2013-05-08 13:00:00,-2.564,1.30294117647059,4.116
2013-05-08 21:00:00,9,0.55,0.25,2013-05-09 06:00:00,-1.15,1.7737,4.001
2013-05-10 22:00:00,9,0.46,0.21,2013-05-11 07:00:00,-0.73,1.9139,4.214
2013-05-11 22:00:00,5,0.15,0.11,2013-05-12 03:00:00,-1.078,2.12383333333333,3.975
2013-05-18 19:00:00,13,0.17,0.06,2013-05-19 08:00:00,-2.56,1.02685714285714,3.611
2013-05-23 15:00:00,1,0.12,0.12,2013-05-23 16:00:00,-0.809,-0.2755,0.258
2013-05-28 09:00:00,7,0.14,0.03,2013-05-28 16:00:00,-3.656,-0.53625,3.053
2013-06-03 00:00:00,9,0.61,0.32,2013-06-03 09:00:00,-2.974,-0.2317,2.941
2013-06-03 15:00:00,2,0.26,0.21,2013-06-03 17:00:00,-3.02,-2.70466666666667,-2.137
2013-06-06 19:00:00,31,3.82,0.85,2013-06-08 02:00:00,-2.426,1.4951875,5.199
2013-06-10 06:00:00,19,2.1,0.85,2013-06-11 01:00:00,-2.393,0.65455,4.011
2013-06-13 09:00:00,2,0.4,0.25,2013-06-13 11:00:00,-1.399,-0.596333333333333,0.228
2013-06-13 18:00:00,12,0.13,0.06,2013-06-14 06:00:00,-1.688,1.27323076923077,3.653
2013-06-18 12:00:00,9,0.98,0.67,2013-06-18 21:00:00,-2.259,0.7722,4.218
2013-06-24 14:00:00,7,0.44,0.18,2013-06-24 21:00:00,-3.555,0.069625,3.427
2013-06-27 17:00:00,4,0.56,0.28,2013-06-27 21:00:00,0.747,2.7456,4.333
2013-06-28 16:00:00,4,0.74,0.32,2013-06-28 20:00:00,2.259,3.3562,4.231
2013-06-30 12:00:00,4,0.45,0.27,2013-06-30 16:00:00,-2.383,-1.023,0.819
2013-07-01 07:00:00,8,0.26,0.07,2013-07-01 15:00:00,-2.111,1.01944444444444,3.84
2013-07-12 15:00:00,8,1.1,0.43,2013-07-12 23:00:00,-2.167,0.879,3.594
2013-07-20 21:00:00,4,0.39,0.37,2013-07-21 01:00:00,2.134,3.534,4.431
2013-07-23 01:00:00,3,2.49,1.24,2013-07-23 04:00:00,2.856,4.4475,5.448
2013-07-23 16:00:00,1,0.56,0.56,2013-07-23 17:00:00,1.311,1.882,2.453
2013-07-28 15:00:00,11,8.27,2.86,2013-07-29 02:00:00,-1.901,1.503,4.418
2013-08-01 06:00:00,10,1.33,0.32,2013-08-01 16:00:00,-1.435,1.17981818181818,3.352
2013-08-08 00:00:00,3,0.36,0.33,2013-08-08 03:00:00,2.997,3.80575,4.47
2013-08-13 05:00:00,5,2.02,1.48,2013-08-13 10:00:00,-0.097,2.01833333333333,3.453
2013-08-22 13:00:00,4,1.08,1.05,2013-08-22 17:00:00,1.311,2.9152,3.906
2013-08-28 10:00:00,9,1.04,0.73,2013-08-28 19:00:00,-2.387,0.5491,4.031
2013-09-02 09:00:00,6,1.89,1.04,2013-09-02 15:00:00,0.205,2.08285714285714,3.381
2013-09-12 18:00:00,8,0.19,0.16,2013-09-13 02:00:00,-2.774,0.886444444444444,3.883
2013-09-21 19:00:00,7,1.12,0.38,2013-09-22 02:00:00,-2.104,0.489875,3.686
2013-10-07 13:00:00,4,0.28,0.15,2013-10-07 17:00:00,3.329,4.3124,5.212
2013-10-10 03:00:00,42,2.02,0.54,2013-10-11 21:00:00,-1.757,1.82990697674419,4.562
2013-11-01 09:00:00,2,0.19,0.17,2013-11-01 11:00:00,2.298,3.122,3.903
2013-11-18 01:00:00,4,0.18,0.1,2013-11-18 05:00:00,0.573,2.2466,3.365
2013-11-26 13:00:00,29,2.28,0.34,2013-11-27 18:00:00,-3.374,0.3884,4.451
2013-12-06 03:00:00,25,0.84,0.08,2013-12-07 04:00:00,-3.082,0.472384615384615,3.762
2013-12-08 12:00:00,22,1.55,0.45,2013-12-09 10:00:00,-3.161,0.353260869565217,3.188
2013-12-10 09:00:00,5,0.27,0.1,2013-12-10 14:00:00,-2.344,0.0735,2.63
2013-12-14 16:00:00,10,0.77,0.16,2013-12-15 02:00:00,-3.2,0.0904545454545455,2.938
2013-12-23 05:00:00,14,0.49,0.09,2013-12-23 19:00:00,-2.859,0.5738,2.984
2013-12-29 08:00:00,9,1.19,0.35,2013-12-29 17:00:00,-2.216,0.8345,3.197
2014-01-02 18:00:00,18,0.47,0.11,2014-01-03 12:00:00,-2.977,0.104947368421053,3.811
2014-01-05 22:00:00,16,0.39,0.09,2014-01-06 14:00:00,-3.135,0.310705882352941,3.709
2014-01-10 08:00:00,42,1.19,0.21,2014-01-12 02:00:00,-3.03,0.777813953488372,3.913
2014-01-14 07:00:00,12,0.17,0.06,2014-01-14 19:00:00,-2.449,1.18638461538462,4.237
2014-01-21 11:00:00,12,0.27,0.04,2014-01-21 23:00:00,-3.046,0.355,3.099
2014-02-03 03:00:00,13,1.15,0.17,2014-02-03 16:00:00,-3.486,0.485857142857143,3.407
2014-02-05 00:00:00,15,1.44,0.27,2014-02-05 15:00:00,-3.161,0.231125,3.43
2014-02-09 17:00:00,5,0.15,0.06,2014-02-09 22:00:00,-2.541,0.548,2.754
2014-02-12 23:00:00,30,1.48,0.17,2014-02-14 05:00:00,-3.197,1.10887096774194,4.27
2014-02-15 11:00:00,7,0.1,0.03,2014-02-15 18:00:00,-0.982,0.964,2.695
2014-02-18 04:00:00,4,0.21,0.07,2014-02-18 08:00:00,-1.609,0.4636,2.485
2014-02-19 11:00:00,2,0.36,0.19,2014-02-19 13:00:00,-2.961,-1.48,0.12
2014-02-21 15:00:00,2,0.11,0.1,2014-02-21 17:00:00,0.963,1.94966666666667,2.804
2014-03-02 17:00:00,19,0.38,0.06,2014-03-03 12:00:00,-3.837,-0.57575,3.204
2014-03-12 17:00:00,5,0.28,0.13,2014-03-12 22:00:00,-1.265,0.999,3.542
2014-03-17 03:00:00,9,0.16,0.04,2014-03-17 12:00:00,-2.816,-0.1422,2.433
2014-03-19 13:00:00,10,0.67,0.31,2014-03-19 23:00:00,-2.318,0.850909090909091,3.384
2014-03-29 09:00:00,16,1.72,0.31,2014-03-30 01:00:00,-3.177,0.606529411764706,4.087
2014-03-30 07:00:00,24,0.91,0.19,2014-03-31 07:00:00,-2.452,0.85156,4.077
2014-04-07 12:00:00,18,0.55,0.16,2014-04-08 06:00:00,-2.764,0.286315789473684,3.197
2014-04-15 10:00:00,14,0.74,0.15,2014-04-16 00:00:00,-2.62,0.7328,3.998
2014-04-25 19:00:00,7,0.5,0.22,2014-04-26 02:00:00,1.583,3.308,4.89
2014-04-29 12:00:00,28,2.77,0.52,2014-04-30 16:00:00,-1.163,2.58186206896552,5.697
2014-05-10 22:00:00,2,0.1,0.09,2014-05-11 00:00:00,2.919,3.43733333333333,3.726
2014-05-16 08:00:00,9,1.57,0.32,2014-05-16 17:00:00,-1.333,1.9744,4.651
2014-05-27 18:00:00,2,0.35,0.27,2014-05-27 20:00:00,-2.931,-2.36766666666667,-1.999
2014-05-28 09:00:00,7,0.61,0.36,2014-05-28 16:00:00,-1.419,2.00325,3.795
2014-06-05 03:00:00,5,0.45,0.19,2014-06-05 08:00:00,0.92,2.79433333333333,3.87
2014-06-09 02:00:00,6,0.31,0.11,2014-06-09 08:00:00,-2.081,-0.250571428571429,2.256
2014-06-10 15:00:00,3,2.56,1.51,2014-06-10 18:00:00,-2.961,-1.796,-0.421
2014-06-12 00:00:00,3,0.11,0.06,2014-06-12 03:00:00,2.223,3.8225,4.94
2014-06-12 12:00:00,18,0.33,0.1,2014-06-13 06:00:00,-2.167,1.82268421052632,5.028
